GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-01-13T06:00:00Z,2863.00,17592.90,0.00,603.00,10959.60,2037.70,140.00,11.00,11653.65,0.00,22.25
2018-01-13T07:00:00Z,2861.00,17491.07,0.00,603.00,10774.13,2037.70,140.00,11.00,11652.02,0.00,21.00
2018-01-13T08:00:00Z,2851.25,17366.02,0.00,603.00,10807.28,2037.70,140.02,11.00,11567.21,0.00,21.00
2018-01-13T09:00:00Z,2841.00,17289.10,0.00,611.00,10965.67,2037.70,140.00,11.00,11349.76,0.00,21.00
2018-01-13T10:00:00Z,2891.00,17289.10,0.00,615.00,11639.69,2037.70,140.00,11.00,11065.83,0.00,21.00
2018-01-13T11:00:00Z,2991.00,17289.10,0.00,715.00,12794.00,2037.70,140.00,11.00,10587.13,0.00,21.00
2018-01-13T12:00:00Z,2969.50,17301.10,0.00,1417.67,13335.49,2037.70,140.03,11.00,10217.55,0.00,21.00
2018-01-13T13:00:00Z,2851.67,17301.10,0.00,1450.00,13651.62,2037.70,140.00,11.00,9771.39,0.00,21.00
2018-01-13T14:00:00Z,2841.00,17272.70,0.00,1550.00,13600.94,2037.70,142.42,11.00,9480.11,0.00,21.00
2018-01-13T15:00:00Z,2844.00,17206.37,0.00,1570.00,13385.76,2037.70,168.00,11.00,9255.56,0.00,21.00
2018-01-13T16:00:00Z,2844.00,17180.70,0.00,1471.00,13375.58,2037.70,178.10,11.00,8918.37,0.00,21.00
2018-01-13T17:00:00Z,2844.00,17203.78,0.00,1386.13,13293.93,2037.70,182.80,11.00,8597.72,0.00,26.00
2018-01-13T18:00:00Z,2844.00,17276.20,0.00,1338.99,13013.31,2037.70,182.90,11.00,9126.79,0.00,26.00
2018-01-13T19:00:00Z,2841.08,17389.87,0.00,1346.39,12291.91,2037.70,183.80,11.00,9280.19,0.00,26.00
2018-01-13T20:00:00Z,2961.50,17588.90,0.00,1343.24,11546.16,2037.70,183.10,11.00,9808.47,0.00,26.00
2018-01-13T21:00:00Z,2863.00,17544.60,0.00,1342.29,11339.67,2037.70,180.90,11.00,10161.73,0.00,26.00
2018-01-13T22:00:00Z,3013.00,17557.10,0.00,1337.93,11432.73,2037.70,169.70,11.00,10672.44,0.00,26.00
2018-01-13T23:00:00Z,3013.00,17722.93,0.00,1507.00,12107.53,2037.70,147.10,11.00,11311.85,0.00,28.55
2018-01-14T00:00:00Z,3013.00,17845.10,0.00,1532.00,11838.45,2037.70,140.00,11.00,12099.69,0.00,31.10
2018-01-14T01:00:00Z,3013.00,17911.77,0.00,1531.00,11245.27,2037.70,140.00,11.00,12723.87,0.00,31.10
2018-01-14T02:00:00Z,3013.00,17945.10,0.00,1529.67,11046.18,2037.70,140.02,11.00,13167.17,0.00,31.10
2018-01-14T03:00:00Z,3013.00,17953.27,0.00,1380.75,10850.20,2037.70,140.02,11.00,13632.88,0.00,31.10
2018-01-14T04:00:00Z,3013.00,17991.27,0.00,674.58,10850.70,2037.70,140.00,11.00,13857.29,0.00,31.10
2018-01-14T05:00:00Z,3013.00,17991.10,0.00,609.50,10790.70,2037.70,140.00,11.00,13938.95,0.00,31.10
