GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-04-25T05:00:00Z,4136.00,7355.80,0.00,1128.83,10351.45,2023.00,140.01,11.00,13998.60,0.00,31.50
2019-04-25T06:00:00Z,4136.00,7354.80,0.00,1089.50,9324.02,2023.00,140.00,11.00,14133.14,0.00,31.50
2019-04-25T07:00:00Z,4136.00,7353.80,0.00,1084.50,9172.10,2023.00,140.01,11.00,14382.28,0.00,31.50
2019-04-25T08:00:00Z,4136.00,7352.80,0.00,1084.50,9182.10,2023.00,140.00,11.00,14635.45,0.00,31.50
2019-04-25T09:00:00Z,4136.00,7352.80,0.00,1084.50,9168.60,2023.00,140.00,11.00,14645.78,0.00,31.50
2019-04-25T10:00:00Z,4136.00,7353.80,0.00,1196.33,9414.91,2023.00,140.00,11.00,13837.68,0.00,31.50
2019-04-25T11:00:00Z,4136.00,7395.80,0.00,1765.42,10104.73,2023.00,140.00,11.00,14285.32,0.00,31.50
2019-04-25T12:00:00Z,4136.00,7266.87,0.00,1801.50,10313.13,2023.00,140.65,11.00,14220.08,0.00,31.50
2019-04-25T13:00:00Z,4136.00,7450.60,0.00,1812.50,10308.66,2023.00,166.30,11.00,14376.23,0.00,31.50
2019-04-25T14:00:00Z,4136.00,7451.60,0.00,1828.50,10380.12,2023.00,184.50,11.00,14605.25,0.00,31.50
2019-04-25T15:00:00Z,4136.00,7452.60,0.00,1841.50,10202.75,2023.00,198.00,11.00,14888.18,0.00,31.50
2019-04-25T16:00:00Z,4136.00,7452.60,0.00,1650.25,9818.10,2023.00,201.90,11.00,15556.11,0.00,31.50
2019-04-25T17:00:00Z,4864.40,6724.20,0.00,1557.83,9311.88,2023.00,202.00,11.00,15639.02,0.00,31.50
2019-04-25T18:00:00Z,4864.40,6724.20,0.00,1503.50,9021.08,2023.00,198.00,11.00,16063.92,0.00,31.50
2019-04-25T19:00:00Z,4864.40,6723.20,0.00,1523.50,8752.87,2023.00,199.80,11.00,16091.37,0.00,31.50
2019-04-25T20:00:00Z,4864.40,6723.20,0.00,1535.83,8544.12,2023.00,195.00,11.00,16148.82,0.00,31.50
2019-04-25T21:00:00Z,4864.40,6726.20,0.00,1538.50,8609.40,2023.00,189.90,11.00,16094.83,0.00,31.50
2019-04-25T22:00:00Z,4864.40,6726.20,0.00,1538.50,8617.98,2023.00,183.70,11.00,16012.53,0.00,31.50
2019-04-25T23:00:00Z,4864.40,6726.20,0.00,1551.17,8649.00,2023.00,175.50,11.00,15811.53,0.00,31.50
2019-04-26T00:00:00Z,4491.40,7099.20,0.00,1577.17,9138.05,2023.00,152.27,11.00,15731.55,0.00,31.50
2019-04-26T01:00:00Z,4491.40,7099.20,0.00,1792.75,9655.55,1997.67,140.17,11.00,15626.55,0.00,31.50
2019-04-26T02:00:00Z,4491.40,7094.20,0.00,1612.17,9471.95,1954.50,140.00,11.00,15362.96,0.00,31.50
2019-04-26T03:00:00Z,4315.40,7056.20,0.00,1311.67,9139.39,1849.50,140.00,11.00,14950.77,0.00,31.50
2019-04-26T04:00:00Z,4315.40,7053.20,0.00,1162.04,8811.90,1849.50,140.00,11.00,14301.68,0.00,31.50
