GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-08-17T05:00:00Z,11404.30,6364.97,0.00,675.33,14860.09,1955.00,140.01,7.33,15695.92,0.00,45.50
2020-08-17T06:00:00Z,11396.10,6277.80,0.00,665.00,14412.22,1955.00,140.00,7.00,15683.77,0.00,45.50
2020-08-17T07:00:00Z,11246.10,6593.13,0.00,665.00,14364.23,1955.00,140.00,7.00,15407.96,0.00,45.50
2020-08-17T08:00:00Z,11231.10,6704.80,0.00,665.00,14361.03,1955.00,140.01,7.00,15289.16,0.00,45.50
2020-08-17T09:00:00Z,11233.83,6706.80,0.00,698.00,14371.31,1955.00,140.01,7.00,15025.42,0.00,45.50
2020-08-17T10:00:00Z,11496.10,6710.80,0.00,701.00,14373.85,1955.00,140.01,7.00,14868.09,0.00,45.50
2020-08-17T11:00:00Z,11591.10,6754.80,0.00,1044.33,14546.63,1955.00,140.01,7.00,14904.16,0.00,45.50
2020-08-17T12:00:00Z,12137.60,6232.80,0.00,1293.75,14894.98,1955.00,143.20,7.00,14992.85,0.00,45.50
2020-08-17T13:00:00Z,12113.30,6225.80,0.00,1492.75,15607.02,1955.00,165.18,7.00,14764.82,0.00,45.50
2020-08-17T14:00:00Z,12112.10,6262.80,0.00,1637.50,16505.99,1955.00,190.80,7.00,14345.93,0.00,45.50
2020-08-17T15:00:00Z,12134.43,6325.80,0.00,1947.00,17278.03,1955.00,201.32,7.00,14223.98,0.00,43.40
2020-08-17T16:00:00Z,12191.10,6347.05,0.00,2004.00,18933.86,1955.00,204.61,7.00,14634.80,0.00,43.40
2020-08-17T17:00:00Z,11856.10,6393.47,0.00,2004.50,19899.76,1955.00,208.30,7.00,14787.98,0.00,43.40
2020-08-17T18:00:00Z,11525.27,6445.80,0.00,2197.00,20968.64,1955.00,207.50,7.00,14907.26,0.00,43.40
2020-08-17T19:00:00Z,11546.10,6444.13,0.00,2278.20,21797.76,1955.00,206.30,7.00,15080.25,0.00,43.40
2020-08-17T20:00:00Z,11601.10,6442.80,0.00,2334.68,22710.67,1955.00,200.25,7.00,15083.26,0.00,43.40
2020-08-17T21:00:00Z,11601.10,6443.80,0.00,2355.92,22984.18,1955.00,197.43,7.00,15098.69,0.00,43.40
2020-08-17T22:00:00Z,11608.30,6444.80,0.00,2270.00,22981.58,1955.00,195.30,7.00,15191.41,0.00,43.40
2020-08-17T23:00:00Z,11608.30,6447.65,0.00,2183.83,22474.91,1955.00,190.17,7.00,15332.40,0.00,43.40
2020-08-18T00:00:00Z,11606.40,6448.60,0.00,1675.00,21232.46,1955.00,158.30,7.00,15374.46,0.00,43.40
2020-08-18T01:00:00Z,11606.40,6446.60,0.00,1517.00,19579.64,1955.00,141.20,7.00,15527.73,0.00,43.40
2020-08-18T02:00:00Z,11606.40,6442.60,0.00,1195.50,17599.73,1955.00,140.00,7.00,15644.77,0.00,43.20
2020-08-18T03:00:00Z,11323.97,6436.60,0.00,820.13,16225.30,1955.00,140.00,7.00,15781.18,0.00,43.20
2020-08-18T04:00:00Z,11515.30,6393.60,0.00,684.00,15439.50,1955.00,140.00,7.00,15658.08,0.00,43.20
