GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-07-09T05:00:00Z,3451.00,15700.40,80.00,1434.00,11451.40,1966.10,140.06,10.00,13267.94,0.00,36.50
2018-07-09T06:00:00Z,3099.75,15820.40,80.00,1434.00,11445.80,1966.10,140.03,10.00,13126.57,0.00,36.50
2018-07-09T07:00:00Z,3231.00,15769.40,80.00,1434.00,11342.80,1966.10,140.08,10.00,12893.97,0.00,36.50
2018-07-09T08:00:00Z,3451.00,15869.40,80.00,1546.50,11448.83,1966.10,140.04,10.00,12703.17,0.00,36.50
2018-07-09T09:00:00Z,3451.00,15959.40,80.00,1549.00,11924.02,1966.10,140.01,10.00,12314.02,0.00,36.50
2018-07-09T10:00:00Z,3451.00,15961.40,80.00,1628.67,12527.28,1966.10,140.09,10.00,12152.29,0.00,36.50
2018-07-09T11:00:00Z,3457.00,16251.40,80.00,1808.75,13493.57,1966.10,140.03,11.00,11979.64,0.00,36.50
2018-07-09T12:00:00Z,3457.83,16690.07,80.00,1927.00,13998.25,1966.10,143.74,11.00,11615.33,0.00,36.50
2018-07-09T13:00:00Z,3467.00,17075.80,80.00,1980.00,14789.28,1966.10,166.28,11.00,10836.16,0.00,36.50
2018-07-09T14:00:00Z,3437.83,16934.93,80.23,2032.00,15251.18,1966.10,186.30,11.00,10422.96,0.00,36.50
2018-07-09T15:00:00Z,3597.00,16334.48,82.80,2055.83,17215.79,1966.10,191.90,11.00,10183.14,0.00,36.50
2018-07-09T16:00:00Z,3790.33,16328.73,82.80,2079.17,18673.50,1966.10,194.00,11.00,9680.63,0.00,34.21
2018-07-09T17:00:00Z,3847.00,16512.40,82.80,2206.00,19332.98,1966.10,194.90,11.00,9385.62,0.00,31.00
2018-07-09T18:00:00Z,3847.00,16512.40,83.50,2196.00,20610.79,1966.10,190.70,11.00,9147.38,0.00,31.00
2018-07-09T19:00:00Z,3847.00,16501.50,173.53,2216.17,21422.16,1966.10,190.60,11.00,9627.09,0.00,35.58
2018-07-09T20:00:00Z,3837.83,16490.60,180.00,2271.75,21493.18,1966.10,191.20,11.00,9863.69,0.00,33.17
2018-07-09T21:00:00Z,3837.00,16490.60,214.67,2323.00,21722.39,1966.10,182.93,11.00,10232.39,0.00,31.50
2018-07-09T22:00:00Z,3838.75,16510.82,232.00,2176.33,21890.88,1966.10,182.70,11.00,10597.68,0.00,31.50
2018-07-09T23:00:00Z,3844.00,16585.80,232.00,2096.33,21080.98,1966.10,177.63,11.00,10947.99,0.00,32.75
2018-07-10T00:00:00Z,3847.50,16590.00,194.50,2075.00,20211.03,1966.10,162.43,11.00,11155.46,0.00,36.50
2018-07-10T01:00:00Z,3678.00,16590.00,80.00,2054.50,17949.67,1966.10,142.19,11.00,11366.11,0.00,36.50
2018-07-10T02:00:00Z,3568.00,16582.00,80.00,1994.67,16164.22,1966.10,140.00,11.00,11829.44,0.00,36.50
2018-07-10T03:00:00Z,3458.00,16574.20,80.00,1843.50,15304.10,1966.10,140.00,10.00,12035.38,0.00,36.50
2018-07-10T04:00:00Z,3458.00,16557.62,80.00,1574.00,14905.82,1966.10,140.00,10.00,12516.92,0.00,36.50
