GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-07-03T05:00:00Z,4354.90,16012.63,80.00,1274.00,13122.63,1982.40,140.00,11.00,14118.83,0.00,31.50
2018-07-03T06:00:00Z,3752.82,16147.30,80.00,1266.00,12541.35,1982.40,140.00,11.00,14156.24,0.00,31.50
2018-07-03T07:00:00Z,3609.90,15744.30,80.00,1265.00,12492.50,1982.40,140.00,11.00,14002.68,0.00,31.50
2018-07-03T08:00:00Z,3609.90,15744.30,80.00,1278.75,12370.00,1982.40,140.05,11.00,13856.64,0.00,31.50
2018-07-03T09:00:00Z,3609.90,15829.30,80.00,1279.42,12307.90,1982.40,140.01,11.00,13678.74,0.00,31.50
2018-07-03T10:00:00Z,3609.90,15709.18,80.00,1262.00,12153.72,1982.40,140.01,11.00,13711.93,0.00,31.50
2018-07-03T11:00:00Z,3703.23,15891.60,80.00,1537.17,12683.80,1982.40,140.01,11.00,13638.82,0.00,31.50
2018-07-03T12:00:00Z,3802.40,16222.60,80.00,1623.33,13101.58,1982.40,142.87,11.00,13548.26,0.00,28.80
2018-07-03T13:00:00Z,3854.90,16086.27,80.00,1776.00,13797.53,1982.40,167.70,11.00,13304.85,0.00,26.10
2018-07-03T14:00:00Z,3854.90,16275.60,81.63,1841.67,14386.25,1982.40,182.70,11.00,13002.43,0.00,30.15
2018-07-03T15:00:00Z,3844.90,16279.60,82.80,1924.75,15135.89,1982.40,191.80,11.00,13050.26,0.00,31.50
2018-07-03T16:00:00Z,3844.90,16279.35,82.80,2064.18,15975.53,1982.40,195.40,11.00,13125.88,0.00,31.50
2018-07-03T17:00:00Z,3809.90,16360.30,82.80,2412.43,16938.48,1982.40,198.40,11.00,13152.06,0.00,31.50
2018-07-03T18:00:00Z,3809.90,16364.30,108.05,2531.10,17227.76,1982.40,201.10,11.00,13236.44,0.00,31.50
2018-07-03T19:00:00Z,3824.07,16368.30,313.97,2538.00,18195.86,1982.40,201.30,11.00,13378.05,0.00,31.50
2018-07-03T20:00:00Z,3846.90,16370.30,275.13,2514.00,18197.58,1982.40,196.60,11.00,13652.01,0.00,31.50
2018-07-03T21:00:00Z,3846.90,16372.30,286.63,2514.00,18158.72,1982.40,188.70,11.00,13792.60,0.00,31.50
2018-07-03T22:00:00Z,3846.90,16324.67,305.80,2296.67,17806.42,1982.40,183.40,11.00,13802.78,0.00,31.50
2018-07-03T23:00:00Z,3846.90,16275.66,136.72,2238.67,17298.90,1982.40,174.50,11.00,13784.47,0.00,31.50
2018-07-04T00:00:00Z,3846.90,16244.80,82.80,2159.42,16323.55,1982.40,163.06,11.00,13778.11,0.00,31.50
2018-07-04T01:00:00Z,3846.90,16231.70,82.80,2022.34,15436.65,1982.40,143.28,11.00,13910.21,0.00,31.50
2018-07-04T02:00:00Z,3646.90,16067.90,82.80,1829.50,14312.95,1982.40,140.00,11.00,14192.76,0.00,31.50
2018-07-04T03:00:00Z,3496.90,15971.50,81.40,1469.50,13363.31,1982.40,140.00,11.00,14325.36,0.00,31.50
2018-07-04T04:00:00Z,3346.90,15957.60,80.00,1277.32,11723.69,1982.40,140.03,11.00,14749.15,0.00,31.50
