GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-07-26T05:00:00Z,4510.90,15699.40,0.00,1593.52,11955.48,1969.10,140.00,11.00,12507.09,0.00,31.50
2018-07-26T06:00:00Z,4510.90,15324.90,0.00,1563.00,11385.08,1969.10,140.00,11.00,12152.16,0.00,31.50
2018-07-26T07:00:00Z,4508.90,15230.90,0.00,1559.00,11398.25,1969.10,140.02,11.00,11950.32,0.00,31.50
2018-07-26T08:00:00Z,4508.90,15445.90,0.00,1565.33,11431.90,1969.10,140.00,11.00,11756.18,0.00,31.50
2018-07-26T09:00:00Z,4508.90,15535.90,0.00,1578.00,11441.10,1969.10,140.04,11.00,11404.92,0.00,31.50
2018-07-26T10:00:00Z,4508.90,15593.90,0.00,1614.00,11667.53,1969.10,140.03,11.00,11427.88,0.00,31.50
2018-07-26T11:00:00Z,4508.90,15978.11,0.00,1940.80,12349.88,1969.10,140.02,11.00,11133.07,0.00,31.50
2018-07-26T12:00:00Z,4508.90,16105.50,0.00,2070.60,12977.45,1969.10,140.13,11.00,11376.17,0.00,31.50
2018-07-26T13:00:00Z,4488.90,16061.75,0.00,2070.60,12867.03,1969.10,155.52,11.00,11011.69,0.00,31.50
2018-07-26T14:00:00Z,4683.90,15868.90,0.00,2109.60,13632.73,1969.10,168.78,11.00,11024.56,0.00,31.50
2018-07-26T15:00:00Z,4683.90,15876.90,0.00,2189.60,14608.75,1969.10,171.33,11.00,10747.58,0.00,31.50
2018-07-26T16:00:00Z,4677.23,15871.90,0.00,2203.98,15680.49,1969.10,164.88,11.00,10366.32,0.00,31.50
2018-07-26T17:00:00Z,4673.90,15783.07,0.00,2439.20,16080.44,1969.10,170.03,11.00,10049.17,0.00,31.50
2018-07-26T18:00:00Z,4652.48,15846.90,0.00,2442.20,16487.96,1969.10,175.30,11.00,10024.13,0.00,31.50
2018-07-26T19:00:00Z,4639.82,15861.66,0.00,2448.58,16377.05,1969.10,181.43,11.00,9994.78,0.00,31.50
2018-07-26T20:00:00Z,4651.90,15845.00,0.00,2449.80,16339.75,1969.10,188.24,11.00,10486.18,0.00,31.50
2018-07-26T21:00:00Z,5151.90,15871.90,0.00,2471.80,16448.00,1969.10,181.70,11.00,10517.13,0.00,31.50
2018-07-26T22:00:00Z,5141.90,15868.82,6.67,2315.80,16024.15,1969.10,175.50,11.00,10394.55,0.00,31.50
2018-07-26T23:00:00Z,5131.40,15878.90,80.00,2217.97,15710.53,1969.10,166.80,11.00,10978.18,0.00,31.50
2018-07-27T00:00:00Z,5096.69,15878.90,80.00,2174.20,15457.12,1969.10,156.70,11.00,11208.75,0.00,31.50
2018-07-27T01:00:00Z,5087.40,15871.96,80.00,2161.12,14869.76,1906.90,141.88,11.00,11148.90,0.00,31.50
2018-07-27T02:00:00Z,5082.40,15852.60,80.00,2059.87,13424.07,1842.00,140.00,11.00,11326.62,0.00,31.50
2018-07-27T03:00:00Z,5082.40,15834.60,80.00,1956.43,12468.67,1782.00,140.00,11.00,11377.91,0.00,31.50
2018-07-27T04:00:00Z,5082.40,15699.60,80.00,1791.00,11863.60,1812.00,140.01,11.00,11544.83,0.00,31.50
