GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-04-05T05:00:00Z,2909.00,5555.90,0.00,1017.78,10618.05,2033.40,140.00,11.00,15517.96,0.00,41.50
2020-04-05T06:00:00Z,2909.00,5555.90,0.00,1002.00,10372.96,2033.40,140.00,11.00,15486.90,0.00,41.50
2020-04-05T07:00:00Z,2909.00,5555.90,0.00,962.83,10376.87,2033.40,140.00,11.00,15385.31,0.00,41.50
2020-04-05T08:00:00Z,2909.00,5764.90,0.00,1037.08,10378.53,2033.40,140.00,11.00,15235.88,0.00,41.50
2020-04-05T09:00:00Z,2901.00,5398.90,0.00,1040.00,10421.16,2033.40,140.00,11.00,15257.56,0.00,41.50
2020-04-05T10:00:00Z,2901.00,5398.90,0.00,1090.83,10282.46,2033.40,140.00,11.00,15131.11,0.00,41.50
2020-04-05T11:00:00Z,2909.00,5764.90,0.00,1244.67,10164.02,2033.40,140.01,11.00,15595.40,0.00,41.50
2020-04-05T12:00:00Z,2909.00,5728.20,0.00,1409.00,10239.33,2033.40,140.05,11.00,15564.62,0.00,41.50
2020-04-05T13:00:00Z,2909.00,5773.90,0.00,1634.67,10549.41,2033.40,153.03,11.00,15476.83,0.00,41.50
2020-04-05T14:00:00Z,2909.00,5773.90,0.00,1848.00,10622.82,2033.40,188.33,11.00,15425.90,0.00,41.50
2020-04-05T15:00:00Z,2570.00,6056.40,0.00,1780.33,10355.60,2033.40,204.80,11.00,15554.23,0.00,41.50
2020-04-05T16:00:00Z,2570.00,5773.90,0.00,1648.00,10257.17,2033.40,214.40,11.00,16003.11,0.00,41.50
2020-04-05T17:00:00Z,2230.00,5915.57,0.00,1647.00,9380.16,2033.40,219.60,11.00,16527.57,0.00,41.50
2020-04-05T18:00:00Z,1750.00,6200.40,0.00,1618.83,8737.20,2033.40,220.70,11.00,17059.17,0.00,41.50
2020-04-05T19:00:00Z,1750.00,5898.23,0.00,1516.00,8128.58,2033.40,220.60,11.00,17533.00,0.00,41.50
2020-04-05T20:00:00Z,1750.00,5773.90,0.00,1549.08,6917.08,2033.40,217.90,11.00,17908.25,0.00,41.50
2020-04-05T21:00:00Z,1750.00,5773.90,0.00,1601.00,6715.64,2033.40,216.40,11.00,18058.83,0.00,40.15
2020-04-05T22:00:00Z,1750.00,5773.90,0.00,1617.00,6266.23,2033.40,213.50,11.00,18158.17,0.00,36.10
2020-04-05T23:00:00Z,1750.00,5773.90,0.00,1624.75,6083.73,2033.40,201.50,11.00,18341.60,0.00,37.00
2020-04-06T00:00:00Z,1750.00,5773.90,0.00,1594.67,6037.76,2033.40,155.43,11.00,18514.53,0.00,41.50
2020-04-06T01:00:00Z,1750.00,5773.90,0.00,1588.00,6139.18,2033.40,140.13,11.00,18552.73,0.00,41.50
2020-04-06T02:00:00Z,1750.00,5773.90,0.00,1589.00,5865.37,2033.40,140.00,11.00,18416.46,0.00,41.50
2020-04-06T03:00:00Z,1750.00,5773.90,0.00,995.55,5911.45,2033.40,140.00,7.00,18325.86,0.00,41.50
2020-04-06T04:00:00Z,1587.27,6298.80,0.00,1057.45,6588.64,2218.25,152.73,7.64,19689.42,0.00,45.27
