MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/18/2020 06:00:00,3654.909,477.299,608.387,83.864,236.832,1474.592,305.810,793.889,1645.068,3064.620,1091.103,582.841,284.854,3240.688,3374.122,880.141,2931.169
03/18/2020 07:00:00,3638.055,465.927,603.852,81.197,234.767,1444.863,298.273,785.412,1639.603,2986.846,1065.730,573.907,276.486,3199.882,3346.082,852.966,2877.150
03/18/2020 08:00:00,3612.974,460.626,647.591,79.992,226.787,1425.870,294.482,782.888,1606.924,2908.810,1053.037,586.250,271.172,3180.676,3335.199,851.019,2834.668
03/18/2020 09:00:00,3524.102,461.509,649.272,79.801,226.478,1419.601,292.651,761.088,1611.917,2893.102,1054.406,580.733,271.969,3176.092,3342.106,841.412,2815.596
03/18/2020 10:00:00,3615.868,473.052,652.400,83.524,232.422,1445.570,299.560,777.101,1628.892,2937.099,1077.210,557.903,280.452,3188.956,3371.356,853.334,2848.401
03/18/2020 11:00:00,3789.428,505.635,613.915,87.667,240.718,1525.745,322.823,825.256,1683.200,3038.095,1131.527,556.220,297.498,3256.228,3469.888,867.849,2960.288
03/18/2020 12:00:00,4068.480,546.111,596.951,93.578,258.563,1647.719,360.702,900.199,1771.079,3200.270,1216.273,583.419,324.022,3359.346,3710.676,895.105,3164.570
03/18/2020 13:00:00,4256.979,575.981,639.857,98.564,270.831,1754.652,387.571,930.548,1855.615,3374.744,1292.082,609.161,346.135,3474.864,3853.530,940.638,3332.066
03/18/2020 14:00:00,4390.563,582.038,649.962,101.132,265.989,1790.526,398.654,945.348,1873.738,3409.726,1318.029,623.423,348.420,3484.807,3824.553,944.483,3399.849
03/18/2020 15:00:00,4481.229,582.864,610.595,102.783,264.944,1790.601,401.578,963.862,1888.150,3478.244,1343.106,631.543,347.219,3487.266,3822.450,960.600,3435.643
03/18/2020 16:00:00,4540.635,575.184,619.453,102.007,268.108,1782.083,404.413,960.722,1886.015,3453.983,1357.953,632.057,349.279,3485.784,3832.745,944.940,3473.352
03/18/2020 17:00:00,4563.283,567.116,613.912,101.880,268.391,1788.618,405.296,959.102,1881.182,3442.474,1363.775,632.250,348.695,3469.567,3817.287,936.102,3469.448
03/18/2020 18:00:00,4628.513,556.076,604.189,101.401,269.845,1773.179,403.921,925.887,1868.026,3447.495,1345.082,627.277,347.195,3454.806,3779.547,923.585,3420.263
03/18/2020 19:00:00,4605.072,545.816,605.808,100.515,259.915,1746.738,400.146,903.568,1834.551,3462.006,1325.945,626.221,343.773,3461.856,3753.647,918.264,3409.249
03/18/2020 20:00:00,4565.884,527.985,603.720,101.759,257.692,1728.072,391.237,886.079,1806.036,3462.601,1305.982,618.513,337.526,3431.941,3709.238,912.381,3378.817
03/18/2020 21:00:00,4578.135,515.021,595.188,100.695,259.777,1700.027,382.853,872.993,1788.237,3483.624,1280.068,610.614,333.492,3426.380,3684.439,912.600,3316.954
03/18/2020 22:00:00,4591.120,505.675,633.248,102.013,255.127,1680.002,377.394,879.295,1717.524,3445.993,1267.662,604.397,330.003,3416.312,3655.178,921.362,3249.711
03/18/2020 23:00:00,4686.679,510.402,650.516,105.268,252.970,1699.910,376.999,886.400,1719.866,3426.725,1267.921,596.905,331.365,3415.644,3651.121,918.321,3226.086
03/19/2020 00:00:00,4666.526,515.964,618.616,105.458,248.804,1680.687,378.958,891.354,1748.721,3389.586,1268.354,592.551,329.499,3420.617,3672.169,927.229,3225.304
03/19/2020 01:00:00,4631.008,527.993,672.973,106.352,250.939,1688.212,374.800,891.910,1750.889,3470.334,1279.697,595.238,335.084,3432.168,3685.211,930.817,3247.193
03/19/2020 02:00:00,4599.102,531.453,679.180,104.290,256.192,1690.710,367.116,882.554,1742.848,3491.083,1270.181,601.442,336.769,3504.352,3691.393,943.453,3296.447
03/19/2020 03:00:00,4418.966,510.690,667.689,96.863,251.817,1622.682,350.627,852.252,1696.818,3409.968,1214.550,603.226,322.290,3479.022,3621.401,917.243,3208.809
03/19/2020 04:00:00,4143.883,476.828,660.256,89.426,241.404,1538.146,326.741,802.866,1651.162,3283.183,1141.690,606.222,303.277,3414.120,3528.646,896.925,3067.483
03/19/2020 05:00:00,3915.470,442.765,676.562,83.051,229.970,1449.730,304.698,781.390,1599.982,3074.293,1073.205,600.383,283.897,3303.389,3411.075,825.932,2914.264
