MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/11/2020 07:00:00,4210.853,533.349,698.052,105.502,264.084,1744.311,409.717,1013.420,2103.983,3685.352,1355.382,656.698,291.758,3696.467,4180.116,1123.008,3540.653
01/11/2020 08:00:00,4107.222,533.510,698.631,103.722,260.973,1772.598,405.738,1012.489,2121.942,3650.862,1337.196,644.730,285.068,3686.064,4168.099,1138.644,3511.989
01/11/2020 09:00:00,4085.621,546.808,696.139,103.318,256.730,1783.807,401.825,1015.147,2086.397,3664.703,1317.996,637.138,287.302,3691.082,4144.566,1153.865,3485.754
01/11/2020 10:00:00,4115.512,562.758,701.676,103.988,258.221,1806.908,404.696,1023.168,2084.592,3675.562,1307.232,639.320,290.192,3705.076,4092.587,1167.797,3499.135
01/11/2020 11:00:00,4211.044,576.125,701.505,105.393,259.320,1876.892,412.648,1038.135,2124.906,3768.843,1346.436,668.208,297.250,3746.431,4121.052,1201.299,3493.859
01/11/2020 12:00:00,4358.132,607.013,675.538,108.716,262.479,1918.799,425.524,1066.837,2163.522,3877.196,1385.008,687.841,311.176,3784.919,4163.700,1237.308,3532.113
01/11/2020 13:00:00,4560.827,644.072,685.448,112.753,266.228,1984.460,445.047,1099.956,2247.031,4003.108,1435.040,706.765,328.108,3846.858,4252.576,1281.652,3639.864
01/11/2020 14:00:00,4855.138,678.525,650.799,116.814,269.290,2052.278,464.423,1140.230,2313.410,4146.536,1489.599,730.969,345.300,3935.223,4336.937,1329.022,3755.764
01/11/2020 15:00:00,5154.360,714.145,665.175,121.982,271.922,2103.811,472.789,1182.991,2319.710,4289.182,1520.597,711.357,359.383,3957.183,4394.473,1365.397,3836.985
01/11/2020 16:00:00,5464.446,753.777,676.586,128.921,279.493,2186.843,468.909,1241.765,2273.774,4385.806,1521.098,684.111,376.185,3922.930,4367.990,1383.388,3902.674
01/11/2020 17:00:00,5736.122,785.966,681.153,134.734,287.795,2265.349,461.163,1281.022,2203.435,4418.036,1510.844,666.840,397.963,3843.712,4360.515,1361.490,3916.208
01/11/2020 18:00:00,5837.053,800.323,682.374,138.669,289.866,2289.270,452.410,1297.263,2119.396,4363.431,1487.386,664.909,409.147,3776.061,4322.329,1313.003,3887.874
01/11/2020 19:00:00,5899.841,794.662,678.406,138.176,288.892,2257.680,439.408,1285.240,2072.501,4289.526,1450.571,645.014,410.316,3739.104,4267.949,1260.303,3843.808
01/11/2020 20:00:00,5869.765,785.438,670.553,136.559,288.262,2226.180,425.311,1267.550,2001.964,4135.593,1416.020,631.376,410.426,3661.670,4219.574,1201.883,3816.508
01/11/2020 21:00:00,5879.564,783.010,664.312,135.038,284.070,2167.898,415.339,1248.442,1942.598,3998.137,1388.670,619.722,401.244,3569.468,4171.770,1142.142,3799.989
01/11/2020 22:00:00,5902.087,788.098,660.312,133.993,281.127,2156.074,409.965,1232.170,1930.812,3904.499,1371.768,616.999,400.877,3504.464,4167.613,1105.837,3691.695
01/11/2020 23:00:00,5949.221,796.588,661.451,137.178,282.628,2207.494,417.084,1251.872,1960.123,3905.754,1392.237,621.649,412.624,3481.578,4209.040,1110.829,3693.387
01/12/2020 00:00:00,6150.710,829.642,673.735,144.169,292.654,2306.610,447.229,1308.256,2083.817,4030.106,1484.650,643.948,431.866,3520.289,4333.235,1154.424,3853.055
01/12/2020 01:00:00,6257.615,833.553,681.817,145.508,298.391,2332.439,455.084,1316.028,2153.306,4211.892,1519.079,687.707,436.039,3652.940,4345.293,1226.826,3968.553
01/12/2020 02:00:00,6188.125,817.771,676.134,142.358,295.061,2276.895,450.142,1279.381,2139.580,4221.359,1502.128,697.232,425.772,3676.367,4314.981,1239.325,3879.724
01/12/2020 03:00:00,6122.404,800.533,671.461,137.130,289.696,2217.238,444.782,1240.209,2130.390,4187.582,1482.643,703.231,414.683,3692.758,4273.403,1256.863,3834.288
01/12/2020 04:00:00,6000.748,774.243,665.600,129.006,283.895,2151.384,433.968,1194.478,2075.945,4123.321,1453.064,698.669,398.663,3685.361,4202.994,1259.990,3764.295
01/12/2020 05:00:00,5855.047,743.978,658.244,122.244,274.954,2063.327,416.140,1141.274,2025.832,4035.244,1401.074,682.838,380.778,3638.749,4097.926,1259.936,3660.862
01/12/2020 06:00:00,5695.600,717.835,694.128,114.802,264.964,1977.225,400.081,1086.935,2005.114,3944.796,1345.920,672.786,364.932,3580.071,3976.296,1246.952,3573.520
