MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/27/2020 07:00:00,4382.702,566.187,624.234,99.478,256.429,1686.097,331.028,943.583,1646.465,3114.914,1140.073,535.084,309.701,3307.876,3445.781,995.986,3008.532
01/27/2020 08:00:00,4351.709,574.620,671.313,97.885,256.804,1663.690,329.363,941.719,1661.425,3127.820,1123.785,536.351,307.222,3310.884,3443.544,995.766,2995.074
01/27/2020 09:00:00,4352.248,587.341,665.812,98.118,260.289,1665.059,330.276,951.118,1624.828,3137.212,1120.009,536.208,307.619,3323.110,3439.865,1013.088,2991.845
01/27/2020 10:00:00,4424.734,604.558,676.265,99.541,262.260,1691.711,334.044,966.498,1714.049,3198.720,1128.582,538.463,312.599,3337.721,3483.554,1031.086,3028.296
01/27/2020 11:00:00,4551.367,631.850,646.253,103.498,263.923,1735.864,343.735,1003.721,1763.754,3287.042,1164.862,597.115,325.143,3392.400,3522.416,1056.621,3131.257
01/27/2020 12:00:00,4884.324,688.337,664.494,111.074,280.341,1827.891,370.366,1076.894,1850.223,3487.998,1243.635,621.907,352.405,3487.785,3622.713,1113.980,3354.961
01/27/2020 13:00:00,5410.416,767.835,695.181,120.787,302.301,2061.733,412.395,1170.602,1990.888,3813.850,1363.293,663.900,390.162,3689.249,3909.736,1197.931,3666.398
01/27/2020 14:00:00,5645.061,796.082,708.063,125.165,316.034,2183.989,444.524,1207.455,2119.930,3999.079,1442.411,685.531,411.251,3813.366,4135.412,1218.749,3860.530
01/27/2020 15:00:00,5555.057,766.866,701.581,123.558,306.294,2105.795,443.511,1185.917,2108.469,3950.058,1432.979,693.693,404.911,3790.320,4091.305,1160.205,3848.407
01/27/2020 16:00:00,5444.876,713.782,695.627,115.714,305.237,1996.055,441.650,1146.102,2137.889,3871.410,1445.525,691.442,386.755,3705.734,4030.952,1094.930,3781.740
01/27/2020 17:00:00,5303.533,662.726,687.622,110.710,297.670,1953.104,444.796,1108.124,2132.055,3772.601,1454.480,697.919,379.421,3633.152,4015.388,1045.176,3739.133
01/27/2020 18:00:00,5143.975,621.869,679.075,107.684,295.566,1934.225,439.289,1074.049,2111.511,3655.046,1450.860,686.289,368.938,3558.529,3990.012,997.376,3700.291
01/27/2020 19:00:00,5002.411,590.372,667.061,108.178,302.417,1931.628,432.753,1046.383,2123.960,3572.907,1440.636,673.262,358.235,3499.793,3951.025,963.027,3635.104
01/27/2020 20:00:00,4893.166,568.022,660.609,113.473,298.805,1954.423,430.780,1033.114,2104.114,3490.236,1439.322,671.309,353.333,3456.007,3946.385,941.273,3583.900
01/27/2020 21:00:00,4756.064,549.338,655.731,115.741,302.457,1960.573,433.234,1026.915,2077.568,3424.708,1431.333,674.221,345.856,3435.733,3929.730,933.909,3543.975
01/27/2020 22:00:00,4677.297,538.723,642.430,117.311,300.337,1969.480,434.325,1038.109,2083.891,3370.720,1423.126,670.477,345.072,3407.392,3942.171,926.951,3517.296
01/27/2020 23:00:00,4668.245,547.628,647.984,122.145,303.108,2008.412,443.158,1072.364,2097.584,3343.252,1441.595,664.846,345.589,3401.775,3997.320,936.602,3553.204
01/28/2020 00:00:00,4779.228,587.183,653.389,130.263,305.711,2065.413,456.538,1135.657,2103.809,3393.420,1503.798,666.705,362.150,3391.494,4067.538,967.345,3672.231
01/28/2020 01:00:00,5107.291,630.918,671.572,133.127,307.070,2093.284,460.880,1162.409,2101.815,3578.379,1525.545,678.823,382.177,3515.530,4086.469,1047.915,3801.795
01/28/2020 02:00:00,5184.113,642.151,671.930,130.800,307.022,2058.932,450.782,1146.239,2108.069,3633.514,1492.107,676.043,378.093,3566.082,4016.925,1076.210,3796.308
01/28/2020 03:00:00,5163.219,639.540,667.192,126.751,306.462,2016.492,437.383,1121.817,2077.144,3627.849,1449.877,665.416,370.315,3562.593,3961.492,1083.275,3759.095
01/28/2020 04:00:00,5023.925,626.452,657.595,118.779,299.326,1940.061,418.469,1081.416,2052.591,3557.475,1391.957,659.405,358.707,3522.188,3882.030,1074.235,3673.394
01/28/2020 05:00:00,4799.215,602.334,651.240,109.109,284.347,1810.253,388.989,1013.179,1978.993,3409.157,1307.815,640.969,338.949,3450.131,3774.182,1036.899,3509.770
01/28/2020 06:00:00,4605.806,584.229,639.843,101.402,269.386,1733.544,364.151,962.982,1894.493,3273.522,1238.083,619.091,321.750,3337.229,3684.637,999.368,3350.812
