MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/16/2020 07:00:00,4175.181,553.228,622.603,108.077,291.462,1771.494,435.714,1070.017,2062.551,3262.896,1426.741,650.589,307.609,3505.479,4265.248,1016.371,3490.467
01/16/2020 08:00:00,4115.211,560.739,618.878,107.275,286.770,1789.927,431.443,1075.613,2120.241,3224.412,1418.022,628.087,305.243,3478.058,4237.747,1026.287,3446.781
01/16/2020 09:00:00,4090.832,578.422,627.623,107.395,282.134,1809.729,433.194,1085.170,2139.207,3224.981,1414.371,623.473,309.159,3481.894,4212.825,1039.462,3451.038
01/16/2020 10:00:00,4103.626,598.964,638.666,109.878,287.021,1855.809,438.225,1104.691,2140.485,3260.812,1422.564,628.048,315.291,3491.947,4206.332,1060.780,3466.820
01/16/2020 11:00:00,4210.059,630.390,645.088,114.251,291.555,1910.459,450.855,1143.815,2164.209,3356.992,1464.988,626.238,329.278,3520.445,4270.049,1091.920,3508.209
01/16/2020 12:00:00,4476.698,689.096,665.644,121.253,308.415,2036.964,481.920,1215.134,2310.570,3550.674,1554.284,641.462,357.384,3602.462,4419.372,1155.554,3695.558
01/16/2020 13:00:00,4969.802,775.154,691.961,131.954,331.215,2269.815,528.893,1318.067,2403.089,3875.410,1683.236,681.428,396.238,3761.287,4619.935,1235.091,3977.113
01/16/2020 14:00:00,5298.638,821.208,712.519,137.952,343.964,2404.696,560.808,1374.354,2503.507,4095.017,1758.443,718.147,421.185,3916.632,4786.386,1263.498,4195.111
01/16/2020 15:00:00,5333.943,810.682,720.004,137.958,340.062,2372.695,556.586,1367.697,2482.324,4142.410,1737.838,723.270,423.554,3954.029,4770.393,1256.913,4207.036
01/16/2020 16:00:00,5395.743,785.773,723.035,138.977,346.446,2344.371,551.298,1347.475,2415.175,4218.334,1708.526,722.512,417.341,3952.596,4674.363,1260.854,4217.709
01/16/2020 17:00:00,5443.324,774.493,721.294,133.070,340.339,2302.032,542.435,1305.173,2401.393,4254.746,1683.503,722.083,420.120,3975.640,4558.578,1249.696,4207.452
01/16/2020 18:00:00,5408.078,747.648,720.120,125.091,328.295,2215.958,528.780,1260.510,2358.219,4195.993,1653.817,721.392,412.049,3987.093,4478.067,1226.488,4150.886
01/16/2020 19:00:00,5393.818,730.271,716.867,122.029,328.630,2145.450,515.166,1209.720,2295.896,4114.868,1624.070,710.012,410.575,4000.749,4424.434,1200.184,4087.039
01/16/2020 20:00:00,5413.694,721.309,711.904,120.605,324.190,2142.152,510.349,1189.676,2262.314,4064.119,1595.769,705.761,409.838,4032.070,4414.968,1196.498,4044.536
01/16/2020 21:00:00,5396.812,708.582,705.913,127.112,325.127,2147.224,503.792,1194.032,2274.453,4066.741,1573.498,704.083,402.261,4041.906,4434.090,1192.032,4014.062
01/16/2020 22:00:00,5406.279,703.743,699.228,129.259,323.055,2123.325,500.831,1200.712,2300.379,4070.642,1577.662,701.891,404.796,4046.483,4481.114,1202.294,3990.193
01/16/2020 23:00:00,5514.533,712.856,694.842,134.737,322.527,2176.458,511.465,1230.437,2301.250,4120.202,1603.695,699.384,407.141,4079.270,4556.645,1234.617,4036.898
01/17/2020 00:00:00,5724.439,742.401,704.308,144.601,330.876,2281.429,527.692,1299.464,2329.090,4220.176,1668.986,691.838,424.928,4141.748,4652.233,1276.252,4145.666
01/17/2020 01:00:00,5868.560,754.250,709.081,146.992,333.836,2310.028,531.332,1320.137,2343.852,4297.971,1678.754,698.209,427.991,4210.267,4668.324,1307.752,4191.287
01/17/2020 02:00:00,5845.621,747.789,704.035,144.504,334.730,2259.366,521.156,1306.954,2325.767,4267.256,1665.896,695.839,419.717,4198.699,4641.405,1306.359,4140.048
01/17/2020 03:00:00,5762.103,734.065,696.488,140.641,327.868,2201.475,507.735,1286.086,2306.391,4264.203,1635.053,700.026,410.767,4170.122,4596.180,1299.316,4073.698
01/17/2020 04:00:00,5557.965,702.142,686.092,133.169,314.360,2124.475,488.022,1241.468,2225.267,4154.883,1578.739,689.679,392.449,4089.504,4508.175,1264.830,3962.002
01/17/2020 05:00:00,5282.547,657.427,674.292,125.661,299.587,2018.768,456.224,1177.610,2135.679,3985.406,1499.183,680.669,368.707,3966.413,4416.257,1213.379,3793.468
01/17/2020 06:00:00,5020.746,624.883,666.950,117.673,288.040,1921.008,429.162,1124.985,2065.146,3828.130,1433.511,664.227,348.555,3838.923,4287.672,1167.746,3633.537
