MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/04/2020 07:00:00,4889.908,569.320,669.159,97.174,247.769,1546.041,344.646,924.645,1841.200,3484.498,1199.063,606.239,316.677,3576.847,3698.211,1060.928,3123.378
01/04/2020 08:00:00,4834.942,558.028,668.882,93.944,241.136,1495.616,338.085,912.335,1808.582,3442.854,1186.115,591.044,308.559,3549.899,3620.654,1062.397,3059.096
01/04/2020 09:00:00,4841.345,560.444,670.084,92.824,237.504,1474.958,334.128,910.251,1805.255,3401.870,1182.711,587.361,307.244,3537.793,3612.002,1067.294,3040.247
01/04/2020 10:00:00,4871.758,568.898,669.922,92.922,236.565,1472.663,334.126,914.607,1830.218,3392.402,1190.045,587.277,310.143,3536.627,3618.343,1072.959,3056.784
01/04/2020 11:00:00,4952.539,586.711,674.617,93.952,238.257,1500.055,339.716,922.481,1796.986,3442.727,1208.402,588.148,318.057,3571.064,3633.798,1086.091,3087.736
01/04/2020 12:00:00,5136.245,613.877,632.824,97.203,243.861,1574.437,352.615,945.939,1881.672,3498.553,1242.097,600.027,328.156,3624.405,3659.235,1112.152,3159.372
01/04/2020 13:00:00,5357.890,648.358,644.962,101.881,250.481,1647.093,370.077,990.547,1968.154,3616.836,1281.883,621.162,341.899,3691.682,3764.660,1145.839,3291.409
01/04/2020 14:00:00,5587.525,680.811,650.649,106.173,251.926,1738.738,387.676,1027.274,1995.183,3766.950,1326.811,648.906,351.012,3781.796,3887.570,1181.860,3384.451
01/04/2020 15:00:00,5670.117,681.850,652.602,107.696,250.019,1797.198,394.760,1037.119,2077.776,3807.810,1341.286,661.194,349.723,3818.240,3967.452,1178.486,3428.428
01/04/2020 16:00:00,5553.995,660.864,652.689,104.992,248.752,1831.213,389.860,1020.516,2037.313,3761.279,1341.841,675.308,346.396,3768.634,3983.628,1130.458,3436.576
01/04/2020 17:00:00,5371.324,631.624,651.041,102.506,247.535,1810.322,387.037,990.844,2003.124,3694.588,1338.162,677.665,339.388,3700.381,3947.950,1076.074,3409.965
01/04/2020 18:00:00,5164.096,596.561,647.277,100.061,244.158,1773.820,381.236,959.527,1930.652,3589.335,1321.631,677.529,334.215,3611.012,3879.317,1018.322,3358.708
01/04/2020 19:00:00,4944.931,566.619,635.273,98.712,238.567,1726.940,372.554,926.357,1848.038,3484.956,1292.364,678.767,327.176,3511.092,3784.832,969.262,3290.040
01/04/2020 20:00:00,4765.431,543.252,627.263,96.413,234.795,1673.332,362.075,900.664,1800.385,3395.516,1270.784,688.322,318.755,3455.141,3721.696,935.447,3239.724
01/04/2020 21:00:00,4650.394,528.898,628.857,96.147,228.395,1641.244,352.418,884.792,1765.837,3326.642,1245.141,678.113,313.109,3411.740,3683.390,910.054,3192.604
01/04/2020 22:00:00,4574.305,527.378,658.949,98.911,226.648,1625.471,348.371,890.127,1736.216,3306.110,1236.941,676.168,314.337,3370.805,3721.404,907.412,3183.169
01/04/2020 23:00:00,4639.235,548.554,660.594,106.578,229.224,1667.386,356.907,924.948,1761.634,3326.060,1269.902,680.515,326.688,3371.873,3796.529,924.941,3257.470
01/05/2020 00:00:00,4995.402,612.234,678.981,117.733,245.072,1809.493,384.975,1026.731,1848.705,3560.032,1360.164,714.833,360.475,3416.657,3886.881,989.045,3510.301
01/05/2020 01:00:00,5374.776,650.064,694.963,120.839,253.111,1800.273,391.695,1056.001,1918.561,3858.877,1378.848,723.235,369.955,3568.871,3893.218,1080.079,3644.568
01/05/2020 02:00:00,5499.436,663.509,698.812,120.721,253.746,1755.817,387.334,1055.525,1907.194,3902.282,1366.835,704.200,369.021,3620.159,3855.014,1108.875,3613.494
01/05/2020 03:00:00,5532.562,663.843,698.105,117.544,251.966,1724.765,379.239,1043.526,1897.818,3917.528,1347.333,676.141,365.379,3634.096,3821.129,1113.607,3568.911
01/05/2020 04:00:00,5524.245,652.526,690.011,112.917,249.744,1674.956,366.533,1021.480,1859.529,3885.480,1308.074,647.947,355.984,3617.924,3774.978,1116.816,3507.470
01/05/2020 05:00:00,5435.349,632.990,680.948,106.266,243.019,1610.936,346.445,985.591,1787.728,3796.224,1248.332,635.310,341.724,3583.537,3668.650,1099.357,3389.671
01/05/2020 06:00:00,5310.162,609.391,669.904,100.416,236.160,1547.393,326.923,940.203,1727.033,3691.065,1191.120,617.159,327.859,3528.557,3592.259,1074.257,3268.504
