GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-02-04T06:00:00Z,1841.60,11508.08,0.00,694.33,4117.53,2038.00,143.00,11.00,17070.40,0.00,26.50
2019-02-04T07:00:00Z,1820.60,11260.46,0.00,694.67,4443.90,2038.00,142.00,11.00,17047.22,0.00,26.50
2019-02-04T08:00:00Z,1820.60,11925.22,0.00,695.00,5243.07,2038.00,140.00,11.00,16970.93,0.00,26.50
2019-02-04T09:00:00Z,1820.60,12867.20,0.00,696.00,5664.82,2038.00,140.00,11.00,16798.71,0.00,26.50
2019-02-04T10:00:00Z,1820.60,12885.20,0.00,696.00,6117.92,2038.00,140.00,8.08,16743.73,0.00,26.50
2019-02-04T11:00:00Z,2180.60,12555.45,0.00,1052.00,6558.10,2038.00,140.00,9.33,16835.18,0.00,26.50
2019-02-04T12:00:00Z,3067.65,11991.40,0.00,1532.33,7266.88,2038.00,140.07,11.00,16786.63,0.00,26.50
2019-02-04T13:00:00Z,3316.65,11997.40,0.00,1552.68,7743.43,2038.00,140.00,11.00,16528.31,0.00,26.50
2019-02-04T14:00:00Z,3653.40,11452.40,0.00,1581.00,8078.67,2038.00,146.19,10.20,16246.61,0.00,26.50
2019-02-04T15:00:00Z,3746.40,11290.40,0.00,1671.67,8855.23,2038.00,181.00,10.20,15720.73,0.00,26.50
2019-02-04T16:00:00Z,3776.40,11290.40,0.00,1639.00,8355.38,2038.00,188.50,10.20,15209.85,0.00,26.50
2019-02-04T17:00:00Z,3826.40,11336.32,0.00,1633.00,8236.45,2038.00,190.50,10.20,14892.55,0.00,26.50
2019-02-04T18:00:00Z,3826.40,11171.40,0.00,1573.00,8055.05,2038.00,191.50,10.20,14698.60,0.00,26.50
2019-02-04T19:00:00Z,3826.40,11296.40,0.00,1504.00,8053.60,2038.00,190.80,10.20,14613.62,0.00,23.75
2019-02-04T20:00:00Z,3876.40,11111.47,0.00,1457.00,8054.40,2038.00,191.30,10.20,14573.74,0.00,25.13
2019-02-04T21:00:00Z,3926.40,11025.93,0.00,1453.00,8113.32,2038.00,190.60,10.20,14578.10,0.00,26.50
2019-02-04T22:00:00Z,3957.73,11768.45,0.00,1533.00,8189.18,2038.00,185.40,8.33,14592.76,0.00,26.50
2019-02-04T23:00:00Z,3977.48,11777.20,0.00,1530.50,8993.75,2038.00,157.40,11.00,14761.06,0.00,26.50
2019-02-05T00:00:00Z,3980.40,11770.20,0.00,1786.33,9441.05,2038.00,140.35,11.00,15065.53,0.00,29.83
2019-02-05T01:00:00Z,4007.40,11770.20,0.00,1593.00,9131.97,2038.00,140.04,11.00,15228.27,0.00,31.50
2019-02-05T02:00:00Z,4007.40,11807.70,0.00,1593.00,8834.25,2038.00,140.00,11.00,15534.80,0.00,31.50
2019-02-05T03:00:00Z,4007.40,11818.20,0.00,1533.00,8611.07,2038.00,140.06,11.00,15523.56,0.00,31.50
2019-02-05T04:00:00Z,4007.40,11808.20,0.00,987.48,8362.10,2038.00,140.12,11.00,15578.91,0.00,31.50
2019-02-05T05:00:00Z,4007.40,12156.95,0.00,819.74,8367.93,2038.00,140.00,11.00,15501.87,0.00,31.50
