GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-12-23T06:00:00Z,3070.00,14918.20,0.00,514.50,3874.00,2035.00,140.07,11.00,16232.94,0.00,31.50
2018-12-23T07:00:00Z,3070.00,14917.20,0.00,514.50,4026.17,2035.00,140.00,11.00,16076.50,0.00,31.50
2018-12-23T08:00:00Z,3070.00,14916.20,0.00,514.50,4375.50,2035.00,140.17,11.00,15692.68,0.00,31.50
2018-12-23T09:00:00Z,3070.00,14756.87,0.00,514.50,4762.50,2035.00,140.59,11.00,15623.50,0.00,31.50
2018-12-23T10:00:00Z,3069.00,14890.20,0.00,514.50,5112.25,2035.00,140.13,11.00,15489.56,0.00,31.50
2018-12-23T11:00:00Z,3069.00,14914.20,0.00,614.50,5327.80,2035.00,140.00,11.00,15378.53,0.00,31.50
2018-12-23T12:00:00Z,3246.00,14949.20,0.00,1026.17,5574.13,2035.00,140.00,11.00,15156.18,0.00,31.50
2018-12-23T13:00:00Z,3246.00,14908.33,0.00,1096.33,6037.24,2035.00,140.00,11.00,14760.28,0.00,31.50
2018-12-23T14:00:00Z,3246.00,14968.20,0.00,1234.50,6491.65,2035.00,142.10,11.00,14396.24,0.00,31.50
2018-12-23T15:00:00Z,3246.00,14957.70,0.00,1505.50,6825.82,2035.00,161.00,11.00,14004.67,0.00,31.50
2018-12-23T16:00:00Z,3246.00,14880.20,0.00,1544.17,7350.15,2035.00,171.40,11.00,13025.45,0.00,31.50
2018-12-23T17:00:00Z,3246.00,14799.17,0.00,1414.17,7100.52,2035.00,174.70,11.00,12551.18,0.00,31.50
2018-12-23T18:00:00Z,3246.00,14714.20,0.00,1148.50,6893.52,2035.00,177.50,11.00,12513.17,0.00,31.50
2018-12-23T19:00:00Z,3241.53,14704.28,0.00,1123.50,6324.16,2035.00,175.30,11.00,12475.93,0.00,31.50
2018-12-23T20:00:00Z,3239.70,14597.20,0.00,912.67,6023.42,2035.00,172.40,11.00,12857.80,0.00,31.50
2018-12-23T21:00:00Z,3245.25,14641.70,0.00,1010.50,5717.17,2035.00,170.50,11.00,13060.61,0.00,31.50
2018-12-23T22:00:00Z,3242.06,14714.20,0.00,1058.67,5842.91,2035.00,160.30,11.00,12940.58,0.00,31.50
2018-12-23T23:00:00Z,3241.70,14451.70,0.00,1645.25,6476.73,2035.00,141.89,11.00,13437.51,0.00,31.50
2018-12-24T00:00:00Z,3241.70,14425.47,0.00,1319.83,6334.83,2035.00,140.00,11.00,14041.89,0.00,31.50
2018-12-24T01:00:00Z,3241.70,14410.50,0.00,1276.75,6058.15,2035.00,140.08,11.00,14604.38,0.00,31.50
2018-12-24T02:00:00Z,3241.70,14301.20,0.00,1140.50,5415.77,2035.00,140.08,11.00,15086.98,0.00,31.50
2018-12-24T03:00:00Z,3241.70,14371.20,0.00,1010.50,4804.08,2035.00,140.00,11.00,15507.65,0.00,31.50
2018-12-24T04:00:00Z,3241.70,14328.20,0.00,696.28,4571.00,2035.00,140.00,11.00,15852.62,0.00,31.50
2018-12-24T05:00:00Z,3241.70,14325.20,0.00,519.50,4346.50,2035.00,140.00,11.00,15982.43,0.00,31.50
