GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-10-02T05:00:00Z,3061.20,9651.20,0.00,1424.60,8692.45,1215.00,140.00,6.00,14178.91,0.00,31.50
2018-10-02T06:00:00Z,2916.50,9651.20,0.00,1419.50,8710.65,1215.00,140.00,6.00,14129.00,0.00,31.50
2018-10-02T07:00:00Z,2783.00,9651.20,0.00,1418.50,8781.40,1215.00,140.00,6.00,14070.68,0.00,31.50
2018-10-02T08:00:00Z,2783.00,9646.50,0.00,1431.88,8753.80,1215.00,140.00,6.00,13846.13,0.00,31.50
2018-10-02T09:00:00Z,2783.00,9651.20,0.00,1447.48,8829.02,1215.00,140.00,6.00,13772.98,0.00,31.50
2018-10-02T10:00:00Z,2783.00,9662.20,0.00,1441.20,9802.85,1215.00,140.00,6.00,13677.20,0.00,31.50
2018-10-02T11:00:00Z,2783.00,9627.20,0.00,1815.70,10502.38,1215.00,140.00,6.00,13676.53,0.00,31.50
2018-10-02T12:00:00Z,2783.00,9634.20,0.00,1838.73,10963.72,1215.00,140.00,6.00,13490.69,0.00,31.50
2018-10-02T13:00:00Z,2837.82,9640.60,0.33,1809.03,11203.62,1215.00,143.80,6.00,13293.47,0.00,26.92
2018-10-02T14:00:00Z,2837.40,9643.00,4.00,1732.70,11509.53,1215.00,164.03,6.00,13280.51,0.00,26.50
2018-10-02T15:00:00Z,2861.90,9660.00,4.00,1727.91,11703.67,1215.00,176.60,6.00,13450.37,0.00,26.50
2018-10-02T16:00:00Z,2861.90,9710.00,4.00,1838.53,12192.75,1215.00,186.10,6.00,13658.84,0.00,26.50
2018-10-02T17:00:00Z,2936.90,10093.33,4.00,1958.53,12556.76,1215.00,190.70,6.00,13980.56,0.00,26.50
2018-10-02T18:00:00Z,2941.50,10182.00,4.00,1978.53,12680.00,1215.00,193.50,6.00,14383.18,0.00,26.50
2018-10-02T19:00:00Z,3053.19,9614.00,4.00,2051.53,13021.12,1215.00,194.00,6.00,14737.43,0.00,26.50
2018-10-02T20:00:00Z,3005.60,9566.50,4.00,2090.53,13235.78,1215.00,192.70,6.00,15041.73,0.00,26.50
2018-10-02T21:00:00Z,3017.20,9591.00,4.00,2154.20,13144.03,1215.00,188.70,6.00,15123.77,0.00,26.50
2018-10-02T22:00:00Z,2688.20,9812.17,0.67,2137.45,13065.70,1215.00,179.40,3.92,15127.89,0.00,26.50
2018-10-02T23:00:00Z,2686.20,9591.40,0.00,2014.41,12179.56,1215.00,156.78,1.00,15178.68,0.00,26.50
2018-10-03T00:00:00Z,2686.20,9592.40,0.00,1914.03,11968.98,1215.00,140.52,1.00,15285.38,0.00,26.50
2018-10-03T01:00:00Z,2611.20,9621.65,0.00,1907.70,11266.68,1215.00,140.00,4.33,15477.14,0.00,26.50
2018-10-03T02:00:00Z,2539.20,9613.40,0.00,1829.37,9726.38,1215.00,140.00,6.00,15710.44,0.00,26.50
2018-10-03T03:00:00Z,2552.20,9581.40,0.00,1480.62,8599.10,1215.00,140.01,6.00,15865.53,0.00,26.50
2018-10-03T04:00:00Z,2565.20,9581.40,0.00,1436.03,7994.03,1215.00,140.00,6.00,15986.68,0.00,26.50
