GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-03-27T05:00:00Z,566.00,7733.05,0.00,537.70,5768.20,2026.00,140.00,11.00,17966.72,0.00,26.50
2019-03-27T06:00:00Z,566.00,7625.30,0.00,530.03,5392.62,2026.00,140.00,11.17,18068.15,0.00,25.23
2019-03-27T07:00:00Z,566.00,7694.30,0.00,535.28,5334.20,2026.00,140.00,11.19,18035.02,0.00,21.40
2019-03-27T08:00:00Z,566.00,7694.30,0.00,536.70,5480.72,2026.00,140.00,11.14,17974.79,0.00,22.68
2019-03-27T09:00:00Z,566.00,7695.30,0.00,530.03,5679.08,2026.00,140.00,11.21,17953.21,0.00,22.68
2019-03-27T10:00:00Z,566.00,7697.30,0.00,543.28,6339.51,2026.00,140.00,11.00,17906.37,0.00,24.38
2019-03-27T11:00:00Z,566.00,7735.30,0.00,710.53,6980.46,2026.00,140.00,11.00,17905.58,0.00,26.50
2019-03-27T12:00:00Z,566.00,7727.30,0.70,968.03,7026.45,2026.00,140.00,11.00,17965.79,0.00,26.50
2019-03-27T13:00:00Z,566.00,7711.05,8.40,1095.53,7391.48,2026.00,141.77,11.00,17850.95,0.00,26.50
2019-03-27T14:00:00Z,566.00,7728.30,8.40,1113.70,7427.04,2026.00,164.80,11.00,17819.41,0.00,26.50
2019-03-27T15:00:00Z,566.00,7607.97,2.10,1131.70,7429.26,2026.00,172.70,11.00,17637.77,0.00,26.50
2019-03-27T16:00:00Z,566.00,7482.30,0.00,1130.70,7788.16,2026.00,179.00,11.00,17274.88,0.00,26.50
2019-03-27T17:00:00Z,566.00,7536.63,0.00,997.53,7417.19,2026.00,182.20,11.00,17305.17,0.00,26.50
2019-03-27T18:00:00Z,566.00,7633.30,0.00,988.70,6908.05,2026.00,185.30,11.00,17215.71,0.00,26.08
2019-03-27T19:00:00Z,566.00,7628.80,0.00,863.73,6803.16,2026.00,186.90,11.00,17216.77,0.00,29.42
2019-03-27T20:00:00Z,566.00,7456.30,0.00,857.70,6737.36,2026.00,189.10,11.00,17395.91,0.00,31.50
2019-03-27T21:00:00Z,566.00,7635.30,0.00,825.62,6464.38,2026.00,178.50,11.00,17485.81,0.00,27.75
2019-03-27T22:00:00Z,566.00,7633.30,0.00,896.87,6269.07,2026.00,161.30,11.00,17598.47,0.00,26.50
2019-03-27T23:00:00Z,566.00,7632.30,0.00,942.99,6045.23,2026.00,168.27,11.00,17429.68,0.00,28.58
2019-03-28T00:00:00Z,566.00,7651.30,0.00,1014.87,6280.32,2026.00,144.23,11.00,17648.29,0.00,31.50
2019-03-28T01:00:00Z,566.00,7661.30,0.00,1065.20,6271.54,2026.00,140.04,11.00,17775.08,0.00,31.50
2019-03-28T02:00:00Z,566.00,7641.60,0.00,896.14,6023.54,2026.00,140.00,11.00,17706.53,0.00,31.50
2019-03-28T03:00:00Z,566.00,7620.60,0.00,663.88,5910.33,2026.00,140.00,11.00,17528.63,0.00,31.50
2019-03-28T04:00:00Z,566.00,7719.10,0.00,581.20,6192.19,2026.00,140.00,11.00,17394.67,0.00,31.50
