MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/22/2019 06:00:00,4886.692,490.810,682.529,107.519,245.348,1657.951,333.430,847.174,1499.463,3771.128,1143.192,680.306,353.555,3319.735,2948.828,975.318,3442.338
09/22/2019 07:00:00,4642.549,463.008,664.555,101.662,239.523,1582.772,308.399,809.976,1441.940,3601.526,1080.955,660.299,332.229,3295.411,2893.000,936.085,3277.094
09/22/2019 08:00:00,4457.830,445.133,657.456,97.943,234.458,1540.256,296.620,777.617,1400.723,3445.455,1044.089,641.818,316.344,3249.838,2868.379,906.727,3161.448
09/22/2019 09:00:00,4398.420,431.081,652.110,95.956,227.427,1502.534,288.264,748.306,1328.411,3360.942,1016.358,630.955,304.957,3218.178,2824.765,890.587,3054.151
09/22/2019 10:00:00,4367.221,425.861,643.372,89.267,218.114,1419.368,284.517,726.767,1284.875,3295.007,1008.099,613.599,297.585,3204.298,2798.007,885.986,2998.731
09/22/2019 11:00:00,4355.724,435.467,646.371,86.676,216.676,1405.431,288.568,714.573,1261.122,3305.242,1016.677,606.975,298.320,3215.026,2811.229,893.588,2995.254
09/22/2019 12:00:00,4434.751,453.625,652.564,90.268,218.871,1432.715,293.321,729.827,1272.450,3354.831,1034.912,615.276,305.843,3223.159,2845.704,909.642,3062.610
09/22/2019 13:00:00,4524.930,475.676,657.359,94.240,220.103,1491.446,295.678,761.650,1294.787,3403.113,1054.435,624.717,309.391,3227.982,2884.392,927.606,3146.325
09/22/2019 14:00:00,4845.786,517.333,636.416,101.196,223.309,1568.579,304.912,813.931,1331.612,3547.730,1060.217,637.339,333.216,3253.756,2943.149,977.572,3312.733
09/22/2019 15:00:00,5196.921,556.108,638.867,107.947,228.895,1638.423,319.492,865.691,1402.524,3743.453,1093.110,657.530,375.483,3344.666,3009.658,1037.890,3489.914
09/22/2019 16:00:00,5505.123,571.801,649.679,112.922,237.264,1710.681,340.034,906.631,1467.490,3877.013,1146.973,666.733,394.725,3452.733,3075.753,1059.849,3621.413
09/22/2019 17:00:00,5715.064,582.421,658.159,119.486,247.455,1785.408,365.460,941.321,1557.121,3977.222,1206.236,666.774,405.346,3580.931,3154.906,1081.566,3699.025
09/22/2019 18:00:00,6063.239,588.548,661.578,122.757,253.919,1839.214,382.287,958.622,1584.397,4127.090,1229.345,679.041,409.298,3700.877,3185.919,1125.766,3784.764
09/22/2019 19:00:00,6313.791,583.252,668.991,127.686,263.734,1912.856,384.520,988.102,1611.310,4303.843,1238.659,700.788,399.011,3839.854,3218.705,1162.007,3972.817
09/22/2019 20:00:00,6567.320,584.588,682.408,134.020,275.487,1957.362,397.492,1012.302,1635.879,4434.039,1298.522,722.995,395.800,3974.767,3229.788,1184.955,4117.897
09/22/2019 21:00:00,6713.757,596.200,694.086,138.177,288.638,2088.382,412.037,1043.396,1666.003,4552.370,1356.328,740.779,399.711,4093.710,3239.823,1208.131,4244.570
09/22/2019 22:00:00,6856.209,613.976,706.250,152.473,289.919,2153.333,427.911,1095.141,1706.455,4673.199,1408.765,754.809,406.402,4190.525,3273.969,1226.611,4361.827
09/22/2019 23:00:00,6871.894,629.184,714.371,149.941,278.651,2116.772,438.064,1106.860,1723.310,4756.837,1448.080,758.075,412.155,4229.607,3282.412,1232.884,4358.966
09/23/2019 00:00:00,6705.167,627.565,712.710,142.054,263.630,2009.120,430.109,1070.540,1725.006,4708.285,1425.967,750.736,414.367,4190.379,3282.309,1223.919,4227.920
09/23/2019 01:00:00,6518.192,635.771,709.452,139.529,274.414,1991.030,419.449,1058.879,1705.443,4585.671,1390.515,721.236,427.838,4066.211,3279.797,1202.564,4071.308
09/23/2019 02:00:00,6401.876,632.055,703.794,134.884,273.422,1947.841,410.565,1029.098,1694.671,4522.616,1366.657,707.566,422.883,3991.438,3307.375,1190.290,3938.120
09/23/2019 03:00:00,6107.059,601.950,682.739,124.909,264.715,1838.920,385.031,966.012,1613.252,4345.815,1279.996,680.976,406.861,3846.708,3210.740,1144.510,3703.378
09/23/2019 04:00:00,5738.266,557.847,727.893,109.273,248.480,1681.983,349.385,880.518,1504.075,4102.750,1169.781,649.821,379.626,3673.074,3063.343,1077.566,3414.913
09/23/2019 05:00:00,5307.301,508.324,733.565,95.737,232.743,1528.665,316.476,801.211,1421.478,3817.664,1065.340,623.600,352.096,3475.049,2928.829,1010.675,3141.407
