MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
12/20/2019 07:00:00,5593.418,609.229,687.062,97.194,265.519,1500.938,334.789,927.458,1763.496,3777.128,1173.672,623.488,327.956,3768.175,3867.522,1108.322,3322.669
12/20/2019 08:00:00,5508.888,604.880,684.348,94.648,261.505,1466.629,326.141,912.736,1755.120,3707.930,1149.790,612.283,321.085,3745.257,3852.243,1101.953,3265.671
12/20/2019 09:00:00,5549.193,608.248,702.850,94.021,256.259,1462.477,325.176,907.368,1761.488,3676.786,1147.136,602.946,319.247,3736.861,3866.434,1099.987,3242.093
12/20/2019 10:00:00,5630.608,619.870,728.937,94.642,251.773,1475.703,326.576,924.969,1743.019,3685.421,1154.655,598.096,322.507,3732.766,3856.641,1106.637,3239.906
12/20/2019 11:00:00,5783.248,643.230,714.451,99.238,259.409,1529.570,335.437,959.143,1785.765,3753.771,1188.555,608.522,332.517,3768.349,3920.882,1123.868,3290.801
12/20/2019 12:00:00,6090.372,691.525,699.039,105.868,272.437,1657.669,362.656,1029.443,1887.705,3925.064,1256.956,638.033,353.192,3856.211,3976.038,1164.541,3446.583
12/20/2019 13:00:00,6532.733,760.575,724.496,114.615,296.566,1855.276,404.454,1119.044,2083.040,4161.440,1369.467,681.670,382.986,4011.418,4161.119,1228.810,3716.695
12/20/2019 14:00:00,6768.980,792.890,694.007,119.691,304.126,1961.632,432.700,1161.024,2212.348,4299.740,1446.568,711.825,404.674,4162.741,4349.957,1243.399,3877.291
12/20/2019 15:00:00,6696.498,784.670,689.523,121.158,304.996,1938.393,434.437,1139.355,2196.633,4272.477,1433.118,713.345,409.149,4122.551,4353.182,1220.088,3896.197
12/20/2019 16:00:00,6539.888,769.019,689.657,121.770,302.673,1905.652,430.904,1118.226,2117.303,4234.338,1429.191,691.865,410.150,4037.727,4298.085,1185.319,3812.435
12/20/2019 17:00:00,6323.975,738.635,682.509,120.651,302.088,1860.742,417.676,1094.282,2054.142,4180.615,1412.059,682.255,407.436,3945.780,4222.856,1156.153,3779.117
12/20/2019 18:00:00,6080.968,697.244,675.207,119.639,293.773,1840.626,408.226,1066.320,1998.869,4013.112,1388.605,673.848,393.804,3868.433,4128.174,1114.291,3668.916
12/20/2019 19:00:00,5873.186,660.746,665.433,117.599,291.097,1862.767,398.116,1037.813,1920.061,3889.398,1352.487,662.752,386.326,3784.401,4017.403,1080.375,3562.286
12/20/2019 20:00:00,5740.274,642.769,705.736,116.876,289.176,1874.533,391.652,1020.435,1877.001,3842.804,1338.747,662.029,379.974,3724.061,3922.992,1059.172,3514.362
12/20/2019 21:00:00,5617.829,628.792,697.401,114.860,290.450,1819.552,381.432,999.154,1846.717,3771.237,1315.885,666.912,380.985,3673.350,3905.814,1043.674,3451.993
12/20/2019 22:00:00,5590.910,613.741,692.586,114.175,281.417,1774.607,374.921,976.890,1827.487,3696.466,1301.244,659.359,378.208,3634.378,3895.394,1039.929,3388.518
12/20/2019 23:00:00,5656.646,622.595,682.567,118.085,285.153,1795.441,382.673,994.776,1840.522,3716.597,1327.683,651.091,381.048,3627.511,3953.033,1060.382,3421.275
12/21/2019 00:00:00,5897.241,667.133,657.293,127.799,291.325,1938.901,408.463,1074.098,1932.010,3867.032,1423.181,660.294,399.604,3664.379,4062.548,1111.992,3579.199
12/21/2019 01:00:00,5969.468,681.407,659.365,128.680,293.118,1883.639,412.871,1087.763,1959.343,3928.446,1436.555,686.537,398.013,3810.676,4056.060,1143.954,3640.290
12/21/2019 02:00:00,5923.310,684.664,657.289,126.855,290.414,1852.121,408.338,1081.780,1947.608,3911.928,1433.039,682.030,391.348,3860.059,4018.400,1141.579,3603.584
12/21/2019 03:00:00,5862.868,678.726,697.099,124.137,283.907,1805.879,404.205,1071.319,1943.080,3894.236,1416.980,672.756,385.539,3882.058,3996.557,1141.695,3587.030
12/21/2019 04:00:00,5739.535,667.120,689.220,120.009,272.105,1774.178,396.215,1053.175,1932.350,3837.237,1384.343,666.251,376.103,3892.896,3945.884,1134.475,3538.755
12/21/2019 05:00:00,5532.835,641.277,680.082,113.684,263.615,1691.513,376.615,1012.844,1857.191,3710.235,1326.260,658.824,357.615,3869.579,3799.116,1105.233,3417.449
12/21/2019 06:00:00,5235.422,605.189,663.997,105.146,253.815,1627.141,351.737,975.175,1812.475,3566.406,1255.131,651.521,338.935,3812.143,3710.269,1099.919,3308.842
