GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-06-04T05:00:00Z,4662.90,8818.30,0.00,1584.42,8303.02,2003.10,140.00,10.20,16843.10,0.00,31.50
2019-06-04T06:00:00Z,4662.90,8732.97,0.00,1598.74,8208.43,2003.10,140.00,10.20,16710.21,0.00,31.50
2019-06-04T07:00:00Z,4662.90,8564.30,0.00,1602.70,8211.60,2003.10,140.00,10.20,16292.10,0.00,31.50
2019-06-04T08:00:00Z,4662.90,8563.30,0.00,1609.41,8240.85,2003.10,140.00,10.20,15489.22,0.00,31.50
2019-06-04T09:00:00Z,4662.90,8857.30,0.00,1610.91,8289.35,2003.10,140.00,10.20,15324.73,0.00,31.50
2019-06-04T10:00:00Z,4655.13,9428.30,0.00,1736.80,8504.74,2003.10,140.00,10.20,15276.03,0.00,31.50
2019-06-04T11:00:00Z,4633.20,9866.47,0.00,1923.80,9428.75,2003.10,140.00,10.20,15203.08,0.00,31.50
2019-06-04T12:00:00Z,4292.20,10368.40,0.00,1925.80,10259.44,2003.10,143.05,10.20,15180.73,0.00,31.50
2019-06-04T13:00:00Z,4412.20,10334.50,0.00,1953.30,10665.79,2003.10,159.00,10.20,14917.23,0.00,30.23
2019-06-04T14:00:00Z,4502.87,10967.00,0.00,1960.80,11803.64,2003.10,172.70,10.20,14787.09,0.00,30.65
2019-06-04T15:00:00Z,5023.80,10865.42,0.00,1986.80,12472.70,2003.10,184.00,10.20,14491.07,0.00,31.50
2019-06-04T16:00:00Z,4637.80,11444.50,15.67,1960.80,13417.07,2003.10,188.60,10.20,14363.47,0.00,31.50
2019-06-04T17:00:00Z,4625.00,11426.17,15.67,1960.80,13914.55,2003.10,190.20,10.20,14346.28,0.00,31.50
2019-06-04T18:00:00Z,5351.20,10691.43,0.00,1893.30,14118.18,2003.10,193.50,10.20,14169.70,0.00,31.50
2019-06-04T19:00:00Z,5694.87,10356.30,0.00,1971.47,14340.15,2003.10,193.60,10.20,14137.39,0.00,31.50
2019-06-04T20:00:00Z,5878.20,10335.57,7.88,2005.80,14408.92,2003.10,192.10,10.20,14067.89,0.00,31.50
2019-06-04T21:00:00Z,5907.90,10334.10,2.87,1979.80,14282.38,2003.10,186.10,10.20,14593.98,0.00,31.50
2019-06-04T22:00:00Z,5907.90,10323.70,0.00,1959.80,14391.43,2003.10,181.20,10.20,15153.89,0.00,31.50
2019-06-04T23:00:00Z,5907.90,10323.70,0.00,1936.80,14140.86,2003.10,176.25,10.20,15253.52,0.00,31.50
2019-06-05T00:00:00Z,5907.90,10323.70,0.00,1936.80,13805.23,2003.10,150.17,10.20,15235.10,0.00,31.50
2019-06-05T01:00:00Z,5907.90,10658.70,0.00,1895.80,13408.22,2003.10,140.67,10.20,15445.03,0.00,31.50
2019-06-05T02:00:00Z,5914.32,10627.70,0.00,1910.30,12807.93,2003.10,140.05,10.20,15766.77,0.00,31.50
2019-06-05T03:00:00Z,5918.90,10416.13,0.00,1736.80,12047.70,2003.10,140.00,10.20,15682.71,0.00,31.50
2019-06-05T04:00:00Z,5918.90,10384.30,0.00,1670.62,11452.60,2003.10,140.00,10.20,15578.79,0.00,31.50
