GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-02-22T06:00:00Z,3241.00,13386.20,0.00,662.00,11870.68,2030.00,140.00,7.00,8563.85,0.00,36.50
2018-02-22T07:00:00Z,3241.00,13316.20,0.00,658.00,10977.18,2030.00,140.00,7.00,8434.22,0.00,36.50
2018-02-22T08:00:00Z,3241.00,13316.20,0.00,658.00,11388.04,2030.00,140.00,7.00,8442.93,0.00,36.50
2018-02-22T09:00:00Z,3241.00,13292.50,0.00,658.00,11680.83,2030.00,140.00,7.00,8551.26,0.00,36.50
2018-02-22T10:00:00Z,3241.00,13323.40,0.00,658.00,12104.07,2030.00,140.00,7.00,8569.62,0.00,36.50
2018-02-22T11:00:00Z,3241.00,13324.40,0.00,738.33,12947.08,2030.00,140.00,7.00,8286.33,0.00,36.50
2018-02-22T12:00:00Z,3254.42,13349.40,0.00,1658.83,13749.83,2030.00,140.00,6.00,8192.58,0.00,36.50
2018-02-22T13:00:00Z,3252.33,13357.40,0.00,1889.00,14141.67,2030.00,140.06,6.00,7896.41,0.00,36.50
2018-02-22T14:00:00Z,3163.33,13248.40,13.80,1889.00,14235.50,2030.00,147.62,6.00,7657.20,0.00,36.50
2018-02-22T15:00:00Z,3081.67,13261.10,22.50,1789.00,14213.25,2030.00,167.13,6.00,7581.80,0.00,36.50
2018-02-22T16:00:00Z,3035.00,13232.10,18.30,1739.00,14205.69,2030.00,177.80,6.00,7401.28,0.00,34.80
2018-02-22T17:00:00Z,3035.00,13254.51,15.00,1644.00,14356.22,2030.00,182.70,6.00,7852.68,0.00,34.38
2018-02-22T18:00:00Z,3245.00,13072.60,5.10,1318.00,14046.22,2030.00,190.70,6.00,8574.99,0.00,32.68
2018-02-22T19:00:00Z,3245.00,13224.93,0.85,1205.50,12960.71,2030.00,192.00,6.00,8723.78,0.00,33.95
2018-02-22T20:00:00Z,3245.00,13251.60,0.00,1164.00,12564.00,2030.00,193.10,6.00,8961.97,0.00,36.50
2018-02-22T21:00:00Z,3245.00,13255.60,0.00,1151.00,12372.32,2030.00,191.90,6.00,8959.69,0.00,36.50
2018-02-22T22:00:00Z,3245.00,13377.00,0.00,1151.00,12016.64,2030.00,183.90,6.00,8995.01,0.00,36.50
2018-02-22T23:00:00Z,3245.00,13398.17,0.00,1318.00,12377.48,2030.00,168.00,6.33,9186.93,0.00,36.50
2018-02-23T00:00:00Z,3429.00,13431.00,0.00,1557.50,13041.13,2030.00,142.17,6.00,9268.52,0.00,36.50
2018-02-23T01:00:00Z,3429.00,13705.00,0.00,1419.00,12892.84,2030.00,140.01,6.00,9151.45,0.00,36.50
2018-02-23T02:00:00Z,3939.00,13450.00,0.00,1254.88,12708.30,2030.00,140.08,6.00,9180.98,0.00,36.50
2018-02-23T03:00:00Z,3939.00,13417.50,0.00,1149.28,12383.97,2030.00,140.01,6.00,9344.74,0.00,36.50
2018-02-23T04:00:00Z,3859.55,13236.90,0.00,726.87,11910.01,2030.00,140.00,7.33,9565.88,0.00,36.50
2018-02-23T05:00:00Z,3244.43,13052.80,0.00,675.70,10976.82,2030.00,140.08,7.25,10071.33,0.00,36.50
