MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/23/2019 06:00:00,5025.568,476.777,712.352,85.765,221.473,1419.469,291.347,745.557,1363.301,3600.898,994.921,600.614,321.983,3329.743,2847.355,959.048,2944.505
09/23/2019 07:00:00,4784.516,448.177,697.690,81.437,214.310,1357.127,276.815,712.845,1333.584,3455.233,952.781,591.848,305.096,3239.519,2811.383,931.056,2840.956
09/23/2019 08:00:00,4641.577,434.716,683.149,78.464,207.487,1312.457,269.029,692.186,1317.947,3357.468,930.868,583.160,295.425,3187.395,2797.027,915.026,2773.313
09/23/2019 09:00:00,4543.635,430.445,671.343,77.058,208.120,1293.498,266.048,680.219,1312.589,3280.949,925.161,582.143,290.805,3166.061,2805.200,884.500,2742.059
09/23/2019 10:00:00,4535.176,438.488,676.732,80.951,210.545,1309.108,269.481,690.601,1327.616,3280.092,941.454,590.578,296.382,3171.168,2842.856,862.139,2790.384
09/23/2019 11:00:00,4727.885,479.505,689.368,84.863,218.982,1397.774,289.795,736.776,1385.217,3408.298,1005.700,616.294,317.765,3225.894,2939.277,875.959,2921.205
09/23/2019 12:00:00,5090.638,538.436,712.860,92.895,236.627,1556.696,331.949,814.632,1530.901,3676.286,1123.198,657.692,353.289,3362.962,3144.208,935.666,3217.285
09/23/2019 13:00:00,5308.971,566.664,720.695,96.530,239.512,1639.504,361.301,846.192,1610.675,3836.863,1187.277,679.601,372.420,3469.899,3263.529,951.051,3379.181
09/23/2019 14:00:00,5482.273,586.341,739.807,99.656,249.935,1721.836,378.509,871.340,1644.870,3907.224,1230.297,691.322,381.821,3503.605,3257.754,947.059,3525.034
09/23/2019 15:00:00,5794.643,606.809,708.160,103.317,261.008,1791.428,394.451,905.298,1673.612,4003.768,1292.163,693.633,391.374,3599.269,3292.740,976.947,3681.840
09/23/2019 16:00:00,6080.712,636.366,702.904,109.060,269.928,1875.561,415.437,954.767,1728.532,4179.056,1360.427,717.809,413.523,3728.067,3343.373,1020.140,3868.475
09/23/2019 17:00:00,6354.941,669.406,732.931,115.901,277.664,1971.984,437.668,1009.982,1773.626,4370.145,1428.067,737.927,439.774,3890.376,3389.626,1052.229,4034.672
09/23/2019 18:00:00,6723.535,711.275,769.957,124.801,287.727,2045.192,457.283,1068.040,1818.909,4576.162,1487.262,760.395,464.422,4066.701,3437.884,1096.743,4230.184
09/23/2019 19:00:00,7151.424,750.457,795.625,134.767,295.110,2149.662,476.279,1139.049,1885.331,4863.878,1561.120,798.320,491.153,4226.970,3530.465,1154.320,4453.225
09/23/2019 20:00:00,7496.680,777.180,810.312,146.330,312.798,2256.200,491.398,1204.334,1941.180,5036.491,1627.379,825.009,515.705,4353.867,3595.127,1191.989,4647.274
09/23/2019 21:00:00,7676.442,795.753,824.172,156.591,317.669,2343.739,506.318,1265.493,1990.325,5205.500,1686.773,847.084,530.720,4386.960,3604.707,1226.040,4773.748
09/23/2019 22:00:00,7759.881,801.517,820.311,164.772,331.447,2410.271,520.110,1308.856,2038.573,5238.548,1743.220,861.015,537.374,4447.911,3645.059,1246.373,4891.914
09/23/2019 23:00:00,7609.259,785.813,804.470,169.472,322.279,2419.722,521.697,1319.009,2046.558,5099.001,1746.212,855.425,525.581,4403.970,3596.789,1241.174,4848.222
09/24/2019 00:00:00,7404.295,748.553,776.908,165.442,315.325,2329.542,509.707,1267.494,2069.389,5000.258,1704.631,838.238,499.839,4350.554,3562.930,1219.081,4667.862
09/24/2019 01:00:00,7160.052,708.786,745.960,156.685,305.823,2230.860,488.135,1212.300,1997.423,4942.137,1636.668,823.327,471.821,4244.323,3550.518,1207.984,4459.546
09/24/2019 02:00:00,6944.351,676.522,730.264,145.861,299.916,2143.224,472.196,1165.269,1982.835,4876.620,1583.544,820.880,444.522,4217.097,3521.050,1209.153,4317.734
09/24/2019 03:00:00,6507.144,619.305,711.510,129.827,284.378,1997.084,440.972,1072.563,1885.130,4676.138,1470.767,792.171,410.026,4115.276,3358.878,1177.330,4042.846
09/24/2019 04:00:00,6052.245,558.283,742.572,110.486,263.232,1812.904,397.277,958.679,1718.530,4396.333,1328.301,752.001,369.317,3916.868,3192.789,1112.616,3756.596
09/24/2019 05:00:00,5588.173,500.620,740.427,96.338,247.960,1631.914,354.503,856.128,1627.344,4107.878,1191.828,714.132,332.307,3729.789,3020.530,1055.103,3539.056
