MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/18/2019 07:00:00,4605.512,524.317,702.938,87.260,240.070,1531.468,292.077,841.485,1653.398,3215.837,1079.491,576.155,293.671,3460.805,3449.671,990.219,2961.634
11/18/2019 08:00:00,4629.000,531.798,703.806,85.738,236.426,1515.723,286.108,836.740,1651.822,3181.893,1064.563,562.102,291.571,3442.714,3407.839,998.800,2946.968
11/18/2019 09:00:00,4716.129,543.525,708.131,86.403,238.118,1502.422,284.560,841.716,1645.029,3212.944,1057.604,549.394,291.422,3421.088,3379.049,1010.272,2945.995
11/18/2019 10:00:00,4807.637,561.254,711.357,87.782,235.478,1529.488,285.074,859.082,1583.764,3243.827,1063.976,545.052,295.741,3426.782,3386.294,1016.035,2955.971
11/18/2019 11:00:00,4989.929,590.361,722.549,92.359,243.681,1545.077,294.445,892.118,1602.474,3308.159,1097.780,558.426,308.545,3465.894,3433.217,1030.773,3018.824
11/18/2019 12:00:00,5373.261,645.361,714.506,99.349,255.727,1625.460,319.938,966.656,1687.501,3463.877,1174.407,584.671,335.689,3566.535,3555.763,1082.479,3204.010
11/18/2019 13:00:00,5950.723,724.070,678.432,108.234,278.291,1772.160,361.593,1066.273,1853.916,3760.037,1294.100,640.449,370.008,3749.185,3792.898,1158.750,3492.359
11/18/2019 14:00:00,6099.128,737.995,682.990,110.049,286.565,1837.090,392.615,1088.135,1937.586,3869.202,1353.878,667.729,386.228,3902.501,3915.938,1155.594,3632.939
11/18/2019 15:00:00,5947.788,701.474,679.208,110.249,290.391,1810.335,393.277,1066.389,1904.918,3803.257,1347.338,667.321,380.715,3846.044,3909.986,1110.012,3628.806
11/18/2019 16:00:00,5608.179,659.971,676.824,109.399,288.455,1770.012,393.882,1046.646,1887.970,3685.289,1340.894,653.612,372.361,3772.441,3904.846,1039.328,3570.415
11/18/2019 17:00:00,5366.534,632.719,671.238,110.289,283.398,1751.958,392.764,1034.321,1902.310,3628.623,1337.720,658.969,372.194,3720.354,3898.424,1003.557,3546.495
11/18/2019 18:00:00,5127.860,617.394,662.435,108.201,280.364,1767.121,383.785,1016.563,1873.813,3564.709,1313.772,671.283,372.458,3692.918,3872.751,963.683,3513.119
11/18/2019 19:00:00,4993.349,604.741,657.892,104.900,274.026,1779.920,376.803,980.487,1836.424,3529.099,1295.464,668.723,372.281,3657.380,3844.946,938.620,3485.581
11/18/2019 20:00:00,4910.617,593.971,653.616,95.496,274.515,1736.691,373.936,941.112,1791.705,3514.595,1291.593,672.249,370.844,3657.163,3817.229,917.575,3476.486
11/18/2019 21:00:00,4820.680,584.443,648.928,98.778,267.330,1714.153,372.206,915.352,1777.989,3476.930,1281.466,660.457,365.567,3542.938,3802.014,905.456,3442.142
11/18/2019 22:00:00,4775.284,581.962,635.702,101.154,266.705,1718.779,368.705,916.710,1789.752,3423.995,1276.222,654.212,360.756,3545.287,3788.416,908.395,3417.042
11/18/2019 23:00:00,4795.288,587.040,628.425,107.211,270.848,1743.589,373.163,941.803,1818.069,3406.198,1290.560,648.188,367.206,3535.927,3826.015,922.121,3385.760
11/19/2019 00:00:00,5016.632,624.069,639.494,115.702,275.612,1859.192,392.784,1007.862,1856.358,3481.696,1368.873,634.892,385.222,3620.727,3907.737,959.333,3479.936
11/19/2019 01:00:00,5237.084,637.069,645.956,117.304,281.162,1842.103,396.000,1027.141,1882.762,3581.849,1374.552,645.091,385.107,3709.569,3925.530,1008.596,3558.964
11/19/2019 02:00:00,5219.330,624.737,641.291,114.803,277.358,1721.402,384.634,1003.496,1839.549,3559.066,1350.949,645.507,375.841,3694.282,3908.210,1005.512,3492.470
11/19/2019 03:00:00,5151.893,615.056,633.825,109.966,274.743,1625.073,369.851,984.537,1802.389,3524.495,1311.234,640.170,363.992,3665.503,3863.860,999.789,3442.446
11/19/2019 04:00:00,5022.988,592.040,625.896,103.719,265.680,1576.806,349.607,951.849,1740.346,3405.678,1248.543,626.557,348.549,3600.633,3774.432,985.078,3349.871
11/19/2019 05:00:00,4796.803,552.053,659.079,94.938,254.825,1467.148,322.529,888.755,1655.581,3276.463,1164.141,606.170,328.381,3491.976,3640.700,951.611,3194.457
11/19/2019 06:00:00,4574.150,517.942,684.827,87.884,245.754,1369.911,298.950,836.230,1591.238,3148.695,1091.272,583.130,307.088,3409.811,3547.360,927.662,3023.504
