MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/21/2019 06:00:00,4777.497,489.894,675.666,111.788,254.637,1772.619,365.880,924.343,1612.439,3544.950,1257.618,719.031,340.938,3568.011,3163.140,978.386,3581.540
09/21/2019 07:00:00,4633.976,467.158,666.056,105.346,246.719,1695.258,345.388,888.477,1563.240,3417.114,1198.293,688.490,325.360,3485.908,3087.625,947.291,3426.050
09/21/2019 08:00:00,4433.169,450.884,658.358,101.233,239.833,1645.659,336.838,853.167,1522.437,3312.660,1162.715,671.421,313.876,3421.341,3049.893,922.404,3328.241
09/21/2019 09:00:00,4359.006,444.168,655.446,98.569,237.127,1616.823,330.697,838.366,1508.919,3259.400,1142.107,663.533,306.719,3387.356,3013.486,918.772,3275.204
09/21/2019 10:00:00,4342.474,447.954,653.567,98.881,238.319,1610.773,329.970,837.204,1512.855,3261.353,1141.754,670.065,306.826,3360.494,3000.830,914.816,3259.896
09/21/2019 11:00:00,4403.948,461.962,661.445,101.663,244.058,1643.822,339.681,850.792,1510.852,3322.981,1169.643,670.036,313.882,3370.117,3016.976,925.962,3305.974
09/21/2019 12:00:00,4532.099,485.888,670.480,106.590,252.612,1726.987,351.561,886.550,1549.890,3413.184,1223.366,681.465,324.947,3402.066,3082.384,951.286,3414.657
09/21/2019 13:00:00,4623.392,505.327,676.516,112.805,253.323,1796.616,371.302,919.729,1591.186,3490.606,1272.157,690.294,331.387,3429.275,3168.881,968.172,3507.356
09/21/2019 14:00:00,4869.482,541.222,649.955,120.585,258.915,1889.692,395.439,968.973,1655.380,3611.875,1342.274,703.713,360.474,3467.383,3271.243,998.725,3659.044
09/21/2019 15:00:00,5239.183,575.605,658.499,131.188,269.358,1998.126,419.401,1031.783,1741.706,3810.314,1409.283,740.053,394.287,3576.017,3382.157,1048.209,3836.588
09/21/2019 16:00:00,5641.671,621.224,682.598,141.539,280.203,2114.960,435.179,1072.714,1812.594,3996.192,1464.060,778.394,416.937,3689.104,3438.156,1100.041,4026.090
09/21/2019 17:00:00,5991.284,645.456,695.434,149.218,282.973,2133.248,446.074,1113.763,1867.100,4157.941,1528.598,802.167,442.333,3766.407,3488.421,1120.237,4147.423
09/21/2019 18:00:00,6236.952,645.723,706.618,148.604,281.573,2125.714,457.734,1115.580,1931.027,4380.874,1568.501,824.794,454.648,3822.705,3517.209,1167.164,4249.188
09/21/2019 19:00:00,6508.489,653.329,720.799,147.823,277.900,2093.865,461.932,1113.052,1984.283,4577.298,1574.470,847.489,458.973,3892.418,3543.130,1212.770,4392.021
09/21/2019 20:00:00,6734.449,673.138,733.461,144.273,269.897,2031.475,462.687,1093.637,2031.273,4769.889,1571.640,876.932,484.827,3947.533,3569.057,1244.872,4503.338
09/21/2019 21:00:00,6891.186,687.420,744.356,139.429,265.602,1983.031,475.341,1079.589,2080.257,4909.339,1603.515,897.726,506.258,3935.098,3564.472,1275.458,4574.695
09/21/2019 22:00:00,6982.546,699.198,751.863,137.527,263.513,1960.133,504.599,1078.690,2112.498,4990.350,1663.053,910.562,512.278,3872.266,3568.933,1287.044,4620.062
09/21/2019 23:00:00,6932.088,693.951,748.327,137.603,263.012,1956.331,518.601,1074.461,2106.988,4940.050,1708.964,912.333,510.428,3799.859,3531.236,1255.335,4590.935
09/22/2019 00:00:00,6729.045,675.056,734.409,136.656,264.279,1938.190,508.558,1048.483,2057.776,4778.303,1706.361,888.949,492.944,3713.249,3466.234,1224.775,4423.078
09/22/2019 01:00:00,6489.091,663.046,719.054,138.971,272.355,1997.306,492.339,1054.926,1970.381,4654.939,1653.322,858.018,481.545,3697.275,3389.700,1200.770,4360.461
09/22/2019 02:00:00,6242.308,648.753,708.520,139.109,274.595,2003.045,458.104,1053.016,1899.368,4565.107,1617.229,833.695,466.698,3684.888,3363.722,1185.436,4308.319
09/22/2019 03:00:00,5948.455,615.452,691.481,131.543,270.161,1966.170,425.467,1028.328,1798.631,4393.195,1486.826,796.138,441.175,3620.287,3265.188,1154.311,4147.555
09/22/2019 04:00:00,5586.717,573.099,670.950,123.969,263.168,1887.834,393.184,979.243,1669.425,4193.937,1342.584,751.411,413.631,3527.277,3141.053,1099.388,3901.614
09/22/2019 05:00:00,5240.238,531.330,660.752,115.517,254.355,1764.953,365.797,916.779,1586.655,3974.885,1246.200,716.697,382.303,3410.231,3018.939,1035.591,3649.132
