MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
12/04/2019 07:00:00,4878.284,582.284,656.932,88.055,245.880,1216.305,318.656,884.007,1775.398,3395.903,1145.178,599.529,318.288,3439.607,3568.184,1040.141,3266.337
12/04/2019 08:00:00,4867.841,573.382,652.989,85.770,241.142,1185.556,311.836,878.354,1759.179,3347.531,1130.449,587.536,309.346,3422.566,3539.168,1045.873,3223.504
12/04/2019 09:00:00,4881.214,573.596,647.850,85.005,239.535,1166.723,308.427,886.421,1666.355,3363.579,1123.708,585.490,305.142,3411.794,3507.841,1048.032,3157.737
12/04/2019 10:00:00,4928.144,585.656,653.364,86.738,237.258,1211.846,312.634,898.926,1698.834,3400.797,1132.166,591.963,306.305,3420.495,3528.969,1066.732,3133.978
12/04/2019 11:00:00,5104.329,611.630,666.859,90.919,243.975,1300.582,324.058,924.150,1766.248,3495.739,1163.257,603.769,317.164,3457.413,3565.037,1090.420,3209.171
12/04/2019 12:00:00,5480.743,668.683,650.910,98.543,258.142,1463.225,352.519,989.600,1849.580,3663.046,1235.174,624.029,342.365,3540.972,3672.032,1145.796,3355.604
12/04/2019 13:00:00,6058.522,749.754,666.661,108.158,283.219,1803.879,397.309,1091.214,2008.487,3966.943,1354.872,662.689,378.615,3694.061,3879.625,1231.365,3668.473
12/04/2019 14:00:00,6264.337,774.386,681.346,111.430,284.395,1937.388,422.553,1127.407,2067.531,4124.186,1407.303,690.156,396.468,3838.572,4030.417,1236.229,3857.803
12/04/2019 15:00:00,6062.512,730.058,674.158,108.537,284.856,1926.005,416.959,1083.823,2057.897,3993.259,1384.762,684.662,388.482,3803.035,3992.360,1166.863,3801.520
12/04/2019 16:00:00,5694.682,674.906,662.781,102.231,280.037,1857.249,403.625,1016.707,1993.178,3821.393,1355.541,676.756,377.371,3789.497,3879.144,1093.364,3689.439
12/04/2019 17:00:00,5416.362,635.589,655.176,98.255,273.423,1804.868,396.759,962.051,1955.790,3708.169,1340.972,657.701,370.239,3786.456,3806.760,1032.138,3573.968
12/04/2019 18:00:00,5169.843,605.511,646.550,95.904,268.276,1777.214,389.838,921.905,1936.901,3608.830,1327.051,648.133,364.136,3762.259,3750.257,985.246,3511.999
12/04/2019 19:00:00,5029.323,586.715,638.145,94.110,269.035,1746.981,383.064,896.651,1910.569,3527.677,1307.849,638.611,358.576,3710.323,3697.163,950.573,3493.443
12/04/2019 20:00:00,4941.502,575.799,634.318,93.968,263.032,1719.851,379.107,879.317,1870.797,3479.548,1294.791,634.887,360.526,3684.742,3666.343,934.999,3464.267
12/04/2019 21:00:00,4851.512,566.274,634.625,93.933,265.067,1689.513,372.246,864.828,1864.160,3440.420,1281.366,627.325,358.006,3669.388,3644.786,929.128,3436.367
12/04/2019 22:00:00,4797.984,568.886,662.901,97.264,260.389,1686.035,369.252,867.330,1857.456,3417.737,1271.271,627.817,356.056,3637.495,3646.671,934.271,3400.608
12/04/2019 23:00:00,4865.244,588.039,614.333,105.274,264.556,1733.354,379.475,903.597,1887.268,3462.234,1305.449,624.017,363.871,3652.481,3721.682,961.989,3412.989
12/05/2019 00:00:00,5162.162,632.646,630.186,116.414,267.916,1887.960,405.412,992.332,1977.990,3634.563,1405.920,632.010,388.935,3697.555,3894.218,1028.091,3585.292
12/05/2019 01:00:00,5353.242,643.023,633.914,117.967,271.087,1872.276,411.598,1011.716,2014.570,3694.275,1426.479,645.452,390.869,3793.689,3944.141,1072.270,3643.725
12/05/2019 02:00:00,5361.885,640.221,630.683,116.931,266.064,1862.423,407.815,1009.544,2004.339,3686.359,1415.079,652.422,383.594,3794.758,3941.394,1069.280,3609.191
12/05/2019 03:00:00,5335.890,632.996,625.086,114.247,268.815,1852.559,400.629,1004.111,1976.830,3649.090,1394.463,648.056,374.522,3788.884,3935.880,1081.960,3562.037
12/05/2019 04:00:00,5164.524,612.201,634.761,108.743,264.836,1783.755,385.888,973.379,1930.647,3522.074,1340.395,634.091,359.738,3755.334,3881.737,1068.158,3452.152
12/05/2019 05:00:00,4902.156,574.580,682.533,99.690,255.727,1677.112,360.342,914.332,1828.487,3358.827,1257.285,609.754,337.540,3658.209,3771.351,1025.773,3293.905
12/05/2019 06:00:00,4663.209,538.256,687.455,92.046,246.668,1581.008,335.428,869.472,1816.514,3189.139,1176.390,589.216,316.193,3572.182,3667.861,980.886,3127.307
