MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/16/2019 07:00:00,5415.791,597.109,714.463,90.287,239.521,1450.552,291.719,873.335,1663.771,3424.282,1102.232,583.060,318.134,3563.973,3525.027,1051.283,3197.751
11/16/2019 08:00:00,5429.082,596.114,711.926,88.390,233.700,1418.409,284.863,866.296,1686.142,3400.171,1081.356,572.837,312.717,3547.033,3508.384,1059.565,3160.948
11/16/2019 09:00:00,5459.488,601.237,715.611,88.112,229.610,1428.590,282.809,866.814,1668.379,3397.255,1075.406,569.188,310.643,3534.640,3460.618,1063.024,3153.777
11/16/2019 10:00:00,5521.828,607.993,717.237,88.512,230.079,1416.170,283.640,874.556,1664.667,3403.399,1078.248,566.731,311.206,3528.135,3464.445,1068.985,3148.854
11/16/2019 11:00:00,5628.575,620.898,722.413,89.861,232.161,1420.019,289.013,889.615,1686.385,3427.449,1096.119,569.738,316.246,3538.869,3489.220,1086.590,3168.823
11/16/2019 12:00:00,5822.876,645.950,684.605,93.962,237.636,1483.516,303.228,917.458,1750.893,3501.267,1128.886,583.966,326.635,3586.690,3545.758,1114.474,3238.040
11/16/2019 13:00:00,6064.907,675.835,668.226,98.233,247.718,1583.758,323.161,955.684,1813.412,3595.341,1185.245,602.479,339.951,3663.021,3640.210,1159.317,3349.282
11/16/2019 14:00:00,6189.610,692.414,647.761,100.859,243.495,1647.465,343.647,973.780,1860.802,3671.965,1222.429,615.809,339.885,3754.799,3747.993,1180.306,3411.268
11/16/2019 15:00:00,6108.727,668.010,648.233,100.788,245.483,1655.441,352.552,971.793,1894.708,3668.523,1246.326,624.167,337.072,3788.322,3823.852,1142.315,3415.044
11/16/2019 16:00:00,5825.340,623.729,644.162,101.306,246.641,1695.060,348.619,951.454,1889.135,3584.067,1253.476,632.168,330.886,3779.664,3876.814,1067.386,3367.023
11/16/2019 17:00:00,5530.485,580.703,637.403,96.070,239.402,1649.301,346.455,909.482,1858.746,3510.362,1253.938,633.662,322.807,3733.347,3843.929,1017.389,3319.654
11/16/2019 18:00:00,5256.103,545.248,629.647,92.488,232.485,1612.483,341.243,871.040,1830.531,3429.550,1241.856,626.496,316.587,3685.865,3812.973,1020.828,3272.067
11/16/2019 19:00:00,5000.855,514.901,624.852,90.083,226.778,1560.008,335.266,830.310,1773.694,3342.412,1221.838,613.430,307.425,3622.765,3794.989,981.250,3196.368
11/16/2019 20:00:00,4824.025,497.254,615.680,87.836,223.572,1530.656,326.481,806.301,1726.623,3266.921,1200.277,607.484,300.270,3590.632,3759.752,954.354,3156.351
11/16/2019 21:00:00,4695.790,484.856,607.768,88.373,221.658,1496.023,322.858,796.430,1683.336,3209.216,1184.403,592.407,296.184,3551.802,3753.764,938.549,3186.411
11/16/2019 22:00:00,4644.922,485.637,604.640,91.566,220.686,1476.292,323.146,798.071,1655.132,3164.990,1174.760,584.660,300.119,3504.663,3760.385,943.269,3176.690
11/16/2019 23:00:00,4727.900,503.766,604.833,98.558,226.955,1512.498,330.603,833.985,1736.477,3194.890,1202.659,582.739,312.106,3506.352,3810.266,974.098,3238.431
11/17/2019 00:00:00,5059.826,556.766,619.519,107.563,241.123,1598.901,352.203,902.978,1778.235,3376.474,1276.847,598.321,342.856,3543.612,3885.913,1031.425,3414.713
11/17/2019 01:00:00,5275.153,574.548,627.567,108.659,248.685,1576.853,349.924,917.325,1817.335,3491.660,1273.861,605.529,346.667,3635.265,3866.056,1070.319,3347.990
11/17/2019 02:00:00,5319.414,580.719,624.103,107.118,247.738,1563.443,339.757,909.495,1785.005,3482.361,1247.214,601.153,342.707,3617.663,3820.940,1065.111,3308.180
11/17/2019 03:00:00,5378.147,577.519,619.881,104.291,244.543,1527.990,331.837,898.125,1764.095,3468.279,1223.882,596.744,340.083,3598.314,3767.309,1071.100,3261.571
11/17/2019 04:00:00,5335.103,561.657,660.023,99.635,241.283,1519.056,319.586,873.319,1734.604,3401.055,1189.215,588.602,327.569,3591.668,3703.404,1061.265,3190.500
11/17/2019 05:00:00,5225.830,538.034,649.104,93.202,235.678,1456.711,302.427,835.134,1684.325,3320.371,1134.032,581.433,312.387,3564.166,3619.059,1040.782,3098.391
11/17/2019 06:00:00,5076.950,514.164,640.514,87.260,228.669,1383.344,285.024,798.654,1621.337,3228.550,1074.282,587.278,297.693,3526.098,3541.588,1008.578,3004.589
