GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-08-31T05:00:00Z,4867.90,15251.90,71.00,1600.29,7631.13,1950.10,140.00,11.00,15341.69,0.00,31.50
2018-08-31T06:00:00Z,4527.90,15610.90,71.00,1603.50,7399.80,1950.10,140.00,11.00,15291.10,0.00,31.50
2018-08-31T07:00:00Z,4527.90,15480.40,71.00,1599.33,7407.80,1950.10,140.00,11.00,15112.23,0.00,31.50
2018-08-31T08:00:00Z,4527.90,15498.73,71.00,1578.00,7634.55,1950.10,140.00,11.00,14984.04,0.00,31.50
2018-08-31T09:00:00Z,4527.90,15317.90,71.00,1606.50,7925.63,1950.10,140.00,11.00,15011.25,0.00,31.50
2018-08-31T10:00:00Z,4591.15,15320.90,71.00,1982.17,8266.55,1950.10,140.22,11.00,14819.86,0.00,31.50
2018-08-31T11:00:00Z,4596.90,15335.90,71.00,2233.00,8267.80,1950.10,140.00,11.00,14981.83,0.00,31.50
2018-08-31T12:00:00Z,4596.90,14957.40,71.00,2270.67,8766.79,1950.10,140.17,8.67,14833.99,0.00,31.50
2018-08-31T13:00:00Z,4596.90,15078.90,71.00,2334.38,9709.84,1949.10,159.36,8.00,14704.07,0.00,31.50
2018-08-31T14:00:00Z,4596.90,15281.90,71.47,2345.10,10693.57,1949.10,186.20,8.00,14666.92,0.00,31.50
2018-08-31T15:00:00Z,4596.90,15235.40,73.80,2392.77,11967.94,1949.10,197.00,8.00,14551.89,0.00,31.50
2018-08-31T16:00:00Z,4596.90,15290.40,73.80,2388.20,12802.10,1949.10,199.30,8.00,14283.97,0.00,31.50
2018-08-31T17:00:00Z,4596.90,15756.11,73.80,2395.70,13108.65,1949.10,200.10,8.00,14185.88,0.00,31.50
2018-08-31T18:00:00Z,4596.90,15711.83,73.80,2445.20,13554.19,1949.10,201.60,8.00,14174.33,0.00,31.50
2018-08-31T19:00:00Z,4513.70,15653.60,73.80,2433.87,13745.72,1949.10,201.40,8.00,14171.88,0.00,31.50
2018-08-31T20:00:00Z,4569.70,15653.60,73.80,2444.58,13956.53,1949.10,200.70,8.00,14045.28,0.00,31.50
2018-08-31T21:00:00Z,4569.70,15654.93,73.80,2446.80,13863.20,1947.10,197.90,8.00,14140.53,0.00,31.50
2018-08-31T22:00:00Z,4569.70,15734.10,73.80,2434.63,13573.25,1947.10,189.60,9.00,14208.78,0.00,31.50
2018-08-31T23:00:00Z,4565.03,15781.60,73.80,2442.20,13180.85,1947.10,176.50,9.00,14249.70,0.00,31.50
2018-09-01T00:00:00Z,4541.70,15738.11,73.80,2430.03,12306.93,1947.10,151.33,9.00,14322.97,0.00,31.50
2018-09-01T01:00:00Z,4553.37,15534.20,71.70,2374.03,11387.53,1947.10,140.06,9.00,14621.04,0.00,31.50
2018-09-01T02:00:00Z,4541.70,15229.87,71.00,2336.23,10331.12,1947.10,140.00,9.00,14875.68,0.00,31.50
2018-09-01T03:00:00Z,4541.70,15549.20,71.00,2298.00,9565.76,1947.10,140.00,9.00,14940.61,0.00,31.50
2018-09-01T04:00:00Z,4541.70,15411.70,71.00,2018.00,8930.89,1947.10,140.00,9.00,14906.11,0.00,31.50
