GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-09-17T05:00:00Z,10448.43,5843.70,0.00,569.00,9888.55,1894.00,140.00,7.00,15965.89,0.00,41.00
2020-09-17T06:00:00Z,10448.43,5841.70,0.00,567.00,9710.20,1894.00,140.00,7.00,15925.04,0.00,41.00
2020-09-17T07:00:00Z,10440.10,5899.45,0.00,567.00,9764.75,1894.00,140.00,7.00,15903.88,0.00,41.00
2020-09-17T08:00:00Z,10440.10,6038.70,0.00,567.00,9800.80,1894.00,140.00,7.00,15961.02,0.00,41.00
2020-09-17T09:00:00Z,10440.10,6139.70,0.00,567.00,9805.00,1894.00,140.00,7.00,16054.20,0.00,41.00
2020-09-17T10:00:00Z,10440.10,6197.45,0.00,755.33,9887.95,1894.00,140.00,7.00,16150.64,0.00,41.00
2020-09-17T11:00:00Z,10440.10,6227.53,0.00,1259.83,10231.91,1894.00,140.00,7.00,16280.73,0.00,41.00
2020-09-17T12:00:00Z,10460.10,6213.70,0.00,1491.00,10860.17,1894.00,141.20,7.00,16326.23,0.00,41.00
2020-09-17T13:00:00Z,10460.10,6214.70,0.00,1591.00,10973.27,1894.00,159.42,7.00,15761.58,0.00,41.00
2020-09-17T14:00:00Z,10460.10,6216.70,1.42,1602.00,11179.10,1894.00,193.90,7.00,15287.52,0.00,41.00
2020-09-17T15:00:00Z,10460.10,6217.70,17.00,1636.00,11792.95,1894.00,205.70,7.00,14599.04,0.00,41.20
2020-09-17T16:00:00Z,10176.77,6047.45,18.33,1686.58,12050.03,1894.00,207.00,7.00,14447.42,0.00,41.20
2020-09-17T17:00:00Z,9890.10,6085.70,20.00,1609.39,12819.38,1894.00,207.90,7.00,14603.95,0.00,41.20
2020-09-17T18:00:00Z,10095.10,5958.20,20.00,1853.42,13344.04,1894.00,209.10,7.00,14885.68,0.00,41.20
2020-09-17T19:00:00Z,10115.10,5574.70,20.00,1917.83,14499.00,1894.00,210.10,7.00,14900.13,0.00,41.20
2020-09-17T20:00:00Z,10168.43,5575.73,20.00,1927.00,14823.00,1894.00,211.50,7.00,14973.79,0.00,40.50
2020-09-17T21:00:00Z,10106.85,5640.63,20.00,1923.17,14839.62,1894.00,208.93,7.00,14988.83,0.00,37.00
2020-09-17T22:00:00Z,9876.10,5658.05,20.00,1644.00,14432.49,1894.00,203.60,7.80,15030.08,0.00,37.00
2020-09-17T23:00:00Z,9876.10,5611.80,20.00,1624.00,14021.36,1894.00,182.40,9.93,15371.70,0.00,38.43
2020-09-18T00:00:00Z,9876.10,5639.80,6.67,1611.50,13046.05,1894.00,145.93,10.20,16147.36,0.00,42.00
2020-09-18T01:00:00Z,9876.10,5666.80,0.00,1526.00,12002.51,1894.00,140.00,10.20,16735.42,0.00,45.50
2020-09-18T02:00:00Z,9876.10,5693.05,0.00,1267.00,10300.37,1894.00,140.00,10.20,17186.32,0.00,45.30
2020-09-18T03:00:00Z,9876.10,5939.78,0.00,829.64,9330.95,1894.00,140.00,10.20,17367.73,0.00,45.30
2020-09-18T04:00:00Z,9876.10,5846.70,0.00,569.04,8879.15,1894.00,140.00,10.00,17338.51,0.00,45.30
