GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-12-24T06:00:00Z,7869.58,5310.07,8.30,307.50,5577.98,2034.00,140.00,11.00,22421.69,0.00,44.70
2020-12-24T07:00:00Z,7892.00,5452.63,8.30,305.00,5431.12,2034.00,140.00,11.00,22318.85,0.00,44.70
2020-12-24T08:00:00Z,7892.00,5588.10,8.30,305.00,5332.73,2034.00,140.00,11.00,22107.81,0.00,44.76
2020-12-24T09:00:00Z,8123.25,5440.10,8.30,305.00,5558.56,2034.00,140.00,11.00,21947.98,0.00,44.71
2020-12-24T10:00:00Z,8244.50,5441.10,8.30,305.00,5643.63,2034.00,140.00,11.00,21694.40,0.00,44.70
2020-12-24T11:00:00Z,9044.70,4662.90,8.30,390.00,5847.78,2034.00,140.00,11.00,21389.90,0.00,45.10
2020-12-24T12:00:00Z,9060.40,4681.70,8.30,881.92,5964.72,2034.00,140.00,11.00,21196.53,0.00,45.10
2020-12-24T13:00:00Z,8932.15,4780.70,8.30,1074.67,6371.28,2034.00,140.00,11.00,21155.15,0.00,45.90
2020-12-24T14:00:00Z,8995.07,4871.70,8.30,1271.50,6474.55,2034.00,149.53,11.00,20980.44,0.00,45.90
2020-12-24T15:00:00Z,9060.40,4847.03,110.63,1309.00,7193.24,2034.00,193.80,11.00,20895.68,0.00,45.90
2020-12-24T16:00:00Z,9060.40,5070.70,315.30,1232.75,7527.18,2034.00,202.50,11.00,20946.14,0.00,45.90
2020-12-24T17:00:00Z,9080.65,4997.70,315.30,1202.00,7508.41,2034.00,199.40,11.00,21164.28,0.00,45.90
2020-12-24T18:00:00Z,9097.15,4996.70,315.30,1082.00,7815.08,2034.00,195.80,11.00,21418.30,0.00,45.90
2020-12-24T19:00:00Z,9131.40,5015.37,315.30,1011.00,8242.26,2034.00,195.50,11.00,21648.84,0.00,45.90
2020-12-24T20:00:00Z,9344.57,5444.70,315.30,1009.33,9159.25,2034.00,195.90,11.00,21804.88,0.00,45.90
2020-12-24T21:00:00Z,9628.40,5584.70,315.30,1001.00,8862.97,2034.00,191.30,11.00,21804.91,0.00,45.90
2020-12-24T22:00:00Z,10585.40,4870.70,212.97,1086.00,9079.34,2034.00,175.90,11.00,21330.65,0.00,45.90
2020-12-24T23:00:00Z,10585.40,4891.70,8.30,1195.08,8791.97,2034.00,142.27,11.00,20859.53,0.00,45.90
2020-12-25T00:00:00Z,10585.40,4892.70,8.30,1331.00,9111.48,2034.00,140.00,11.00,20389.81,0.00,45.90
2020-12-25T01:00:00Z,10567.40,4890.70,8.30,1338.75,8395.33,2034.00,140.00,11.00,20171.41,0.00,45.10
2020-12-25T02:00:00Z,10561.40,4888.70,8.30,1106.50,8887.92,2034.00,140.00,11.00,20040.90,0.00,44.70
2020-12-25T03:00:00Z,10561.40,4884.70,8.30,915.00,8998.13,2034.00,140.00,11.00,19545.13,0.00,44.70
2020-12-25T04:00:00Z,10561.40,4883.12,8.30,494.60,8658.56,2034.00,140.00,11.00,19391.73,0.00,44.70
2020-12-25T05:00:00Z,10561.40,4910.06,8.30,330.31,8053.44,2034.00,140.00,11.00,19199.25,0.00,44.71
