GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-12-07T06:00:00Z,10728.20,5352.20,0.00,393.00,7870.42,2034.00,140.00,10.20,18291.56,0.00,46.60
2020-12-07T07:00:00Z,10919.78,5352.20,0.00,393.00,7570.00,2034.00,140.00,10.20,18810.21,0.00,46.60
2020-12-07T08:00:00Z,10937.20,5302.20,0.00,393.00,7411.17,2034.00,140.00,10.20,19288.87,0.00,46.60
2020-12-07T09:00:00Z,10995.12,5333.20,0.00,393.00,7051.00,2034.00,140.00,10.20,19632.31,0.00,46.60
2020-12-07T10:00:00Z,10937.20,5395.20,0.00,393.00,7055.97,2034.00,140.00,10.20,19865.37,0.00,46.60
2020-12-07T11:00:00Z,10930.95,5490.20,0.00,414.17,7129.18,2034.00,140.00,10.20,20156.39,0.00,47.00
2020-12-07T12:00:00Z,10787.20,5545.20,0.00,1051.00,7401.53,2034.00,140.00,10.20,20332.57,0.00,47.00
2020-12-07T13:00:00Z,10922.20,5250.20,0.00,1121.83,7583.20,2034.00,140.20,10.20,20501.37,0.00,47.80
2020-12-07T14:00:00Z,10897.20,5255.78,0.00,1212.33,7213.10,2034.00,157.56,10.20,20399.52,0.00,47.80
2020-12-07T15:00:00Z,10890.53,5111.20,0.00,1221.00,7415.16,2034.00,197.80,10.20,20221.01,0.00,46.28
2020-12-07T16:00:00Z,10877.20,5005.20,0.00,1168.50,8269.07,2034.00,201.40,10.20,19710.82,0.00,43.23
2020-12-07T17:00:00Z,10877.20,5335.20,0.00,1112.42,8672.14,2034.00,197.40,10.20,19450.89,0.00,43.26
2020-12-07T18:00:00Z,10902.20,5472.70,0.00,1026.50,8824.31,2034.00,195.80,10.20,19346.67,0.00,47.83
2020-12-07T19:00:00Z,10722.20,5652.95,0.00,1002.00,9006.57,2034.00,196.90,10.20,19326.54,0.00,47.82
2020-12-07T20:00:00Z,10602.20,5653.70,0.00,991.61,9119.52,2034.00,200.80,10.20,19324.42,0.00,47.80
2020-12-07T21:00:00Z,10602.20,5672.20,0.00,971.00,9085.60,2034.00,197.00,8.70,19507.58,0.00,47.80
2020-12-07T22:00:00Z,10602.20,5483.20,0.00,983.00,8723.57,2034.00,177.70,9.20,19620.03,0.00,47.80
2020-12-07T23:00:00Z,10805.95,5491.48,0.00,1095.17,8299.88,2034.00,141.88,10.20,19834.53,0.00,47.80
2020-12-08T00:00:00Z,10937.20,5388.90,0.00,1080.50,7815.15,2034.00,140.00,10.20,20081.36,0.00,47.80
2020-12-08T01:00:00Z,10937.20,5457.90,0.00,993.00,7629.00,2034.00,140.00,10.20,20296.57,0.00,47.00
2020-12-08T02:00:00Z,10937.20,5488.90,0.00,983.00,7138.62,2034.00,140.00,10.20,20417.21,0.00,46.60
2020-12-08T03:00:00Z,10937.20,5375.90,0.00,856.45,6856.77,2034.00,140.00,10.20,20473.30,0.00,46.60
2020-12-08T04:00:00Z,10937.20,5335.90,0.00,493.97,6964.60,2034.00,140.00,10.20,20436.98,0.00,36.60
2020-12-08T05:00:00Z,10937.20,5551.90,0.00,431.75,6973.87,2034.00,140.00,10.20,20266.33,0.00,37.43
