MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/13/2020 06:00:00,3814.092,419.922,696.168,79.542,220.680,1426.231,302.914,808.276,1577.122,2973.512,1087.176,566.902,262.803,3300.255,3508.491,865.757,2854.135
03/13/2020 07:00:00,3672.210,411.463,699.537,77.683,219.033,1402.296,296.490,782.375,1522.949,2866.848,1073.682,554.447,254.999,3269.632,3501.506,850.361,2800.200
03/13/2020 08:00:00,3542.923,408.846,700.148,77.696,213.538,1393.585,297.068,767.532,1561.605,2806.723,1071.897,548.141,252.421,3187.901,3499.214,833.933,2783.585
03/13/2020 09:00:00,3520.386,414.358,690.981,78.973,213.034,1410.392,300.745,776.810,1612.549,2746.503,1080.586,548.471,254.422,3180.429,3507.609,829.481,2784.383
03/13/2020 10:00:00,3563.066,431.208,660.013,83.608,217.093,1454.039,312.199,802.571,1635.504,2733.505,1109.733,561.021,263.191,3160.307,3552.647,831.328,2818.638
03/13/2020 11:00:00,3729.158,472.998,662.270,89.748,229.728,1559.321,336.727,878.803,1700.699,2818.940,1178.069,582.806,282.497,3223.696,3655.677,858.035,2948.337
03/13/2020 12:00:00,4025.222,539.262,641.508,98.590,248.933,1731.004,375.602,967.420,1852.573,3021.697,1282.994,612.250,313.373,3371.626,3914.644,905.360,3196.648
03/13/2020 13:00:00,4281.427,587.300,664.731,104.398,261.541,1863.291,407.424,1021.735,1955.614,3232.776,1353.219,645.628,341.131,3519.064,4106.470,956.576,3447.303
03/13/2020 14:00:00,4404.730,602.375,676.857,105.179,260.411,1885.227,411.411,1033.231,1973.005,3327.110,1352.047,658.214,352.752,3565.305,4103.016,980.756,3522.756
03/13/2020 15:00:00,4474.632,621.471,687.209,106.270,262.941,1897.102,418.178,1023.554,1965.486,3482.849,1346.541,671.268,363.732,3581.073,4026.025,1005.757,3580.657
03/13/2020 16:00:00,4557.031,622.149,696.379,107.049,265.622,1909.774,420.714,1014.836,1969.905,3584.259,1348.331,680.795,369.483,3617.225,3946.054,1026.134,3644.590
03/13/2020 17:00:00,4666.970,612.993,696.799,106.588,264.292,1905.486,418.760,1013.874,1970.958,3655.512,1334.412,703.453,369.227,3676.424,3894.469,1025.596,3665.199
03/13/2020 18:00:00,4670.967,604.244,694.325,106.576,262.727,1891.796,412.401,994.741,1932.783,3645.366,1306.762,700.326,368.674,3684.945,3834.280,1017.316,3592.997
03/13/2020 19:00:00,4610.029,590.908,691.232,106.420,261.007,1905.392,393.531,975.574,1907.881,3626.356,1295.110,698.971,364.922,3689.121,3801.547,1016.204,3540.018
03/13/2020 20:00:00,4596.854,575.258,686.124,104.400,259.885,1879.768,383.536,958.358,1867.173,3580.175,1277.484,692.430,357.313,3671.343,3751.056,1024.513,3481.479
03/13/2020 21:00:00,4472.428,567.994,673.213,103.539,253.920,1843.446,374.747,939.637,1842.662,3557.233,1254.749,691.565,351.409,3631.662,3679.620,1029.297,3419.116
03/13/2020 22:00:00,4525.015,571.610,669.819,106.891,254.452,1853.168,379.665,950.482,1886.823,3528.618,1259.110,674.311,345.139,3586.693,3655.159,1056.917,3389.167
03/13/2020 23:00:00,4500.924,577.269,664.981,110.004,251.528,1858.004,384.284,965.003,1864.419,3555.234,1272.035,663.944,343.683,3573.202,3641.811,1063.448,3370.432
03/14/2020 00:00:00,4453.503,586.385,662.201,110.919,250.701,1843.083,388.013,975.851,1862.189,3580.177,1283.612,663.336,345.000,3611.686,3673.031,1067.491,3365.458
03/14/2020 01:00:00,4477.300,598.920,666.855,114.186,256.203,1873.950,395.231,990.255,1863.169,3610.189,1305.260,670.698,356.042,3683.902,3736.703,1082.193,3382.984
03/14/2020 02:00:00,4550.057,593.806,663.875,114.007,259.177,1862.297,391.769,982.121,1880.121,3603.513,1304.746,674.952,350.988,3698.848,3760.403,1088.722,3427.580
03/14/2020 03:00:00,4388.035,579.025,657.904,107.215,253.804,1792.507,381.228,950.201,1823.333,3527.488,1267.723,682.261,338.845,3660.245,3684.989,1069.172,3370.400
03/14/2020 04:00:00,4166.513,554.860,646.896,99.993,243.366,1704.322,362.670,901.445,1759.804,3406.205,1218.068,678.926,320.719,3539.938,3603.054,1041.284,3254.697
03/14/2020 05:00:00,4000.506,525.349,639.553,92.658,233.973,1601.605,341.192,851.619,1687.053,3252.121,1158.003,627.510,304.181,3470.042,3508.932,1001.752,3068.633
