MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/25/2020 06:00:00,3922.255,449.566,582.529,82.670,208.519,1412.630,280.164,800.302,1397.099,2861.773,1034.113,640.451,278.760,3198.551,3142.970,877.956,2837.931
03/25/2020 07:00:00,3800.963,438.984,586.024,79.782,204.152,1387.723,273.853,778.794,1401.652,2791.500,1010.935,630.957,270.264,3145.900,3163.215,860.798,2806.166
03/25/2020 08:00:00,3728.368,437.898,621.037,78.151,201.232,1378.204,271.020,767.927,1378.923,2748.055,999.013,617.913,266.012,3124.959,3159.355,859.001,2814.565
03/25/2020 09:00:00,3709.392,441.696,623.520,78.174,197.482,1377.596,269.833,769.441,1384.207,2754.112,997.698,619.075,265.974,3128.889,3182.560,859.980,2807.704
03/25/2020 10:00:00,3755.773,456.218,633.050,80.983,205.676,1398.373,276.028,783.412,1423.921,2809.051,1018.662,629.196,272.026,3145.222,3206.659,870.114,2856.049
03/25/2020 11:00:00,3909.796,494.150,642.314,85.360,216.911,1471.630,295.006,825.194,1494.299,2897.496,1068.630,633.162,293.130,3203.312,3254.658,903.586,2981.916
03/25/2020 12:00:00,4200.555,539.115,625.956,90.482,231.790,1582.370,326.264,879.909,1615.491,3059.925,1151.841,659.431,319.029,3322.730,3378.324,953.201,3196.655
03/25/2020 13:00:00,4400.276,577.118,574.627,94.522,236.038,1667.270,350.153,920.821,1717.185,3203.344,1223.330,678.529,336.983,3426.917,3562.427,980.760,3344.363
03/25/2020 14:00:00,4507.733,581.432,581.054,97.524,240.477,1716.744,361.472,934.528,1739.172,3244.596,1263.770,676.327,342.447,3460.137,3616.644,971.766,3414.515
03/25/2020 15:00:00,4571.288,574.146,585.181,98.571,242.727,1729.829,367.117,948.055,1740.209,3273.331,1284.967,667.900,345.183,3460.861,3628.564,967.592,3437.861
03/25/2020 16:00:00,4608.195,557.773,590.444,98.906,240.870,1739.193,374.195,952.941,1693.962,3287.988,1305.627,669.813,345.668,3465.591,3658.247,970.311,3452.807
03/25/2020 17:00:00,4652.525,536.544,594.387,97.739,242.197,1726.956,374.400,941.979,1696.362,3311.078,1319.173,677.312,338.242,3480.185,3668.106,991.759,3440.818
03/25/2020 18:00:00,4752.997,515.651,597.343,90.348,236.528,1691.447,368.849,909.957,1689.541,3330.870,1318.646,680.197,330.668,3500.844,3640.077,971.485,3380.501
03/25/2020 19:00:00,4869.810,498.189,603.061,86.603,234.743,1655.226,362.873,885.262,1675.286,3377.664,1303.922,663.441,326.250,3532.676,3611.360,973.488,3345.233
03/25/2020 20:00:00,4979.895,484.937,597.307,84.252,229.363,1602.120,355.038,848.719,1633.012,3398.071,1282.773,626.023,320.391,3556.486,3553.133,984.817,3266.142
03/25/2020 21:00:00,5170.588,478.990,598.312,83.939,228.297,1568.102,347.089,820.994,1620.883,3454.442,1243.616,605.648,316.550,3605.955,3544.538,1007.404,3200.398
03/25/2020 22:00:00,5262.179,483.968,597.199,86.140,225.523,1538.184,343.140,822.606,1585.219,3522.495,1222.022,615.567,315.681,3674.916,3525.986,1015.091,3172.624
03/25/2020 23:00:00,5309.267,490.569,598.992,90.181,220.288,1534.517,342.250,827.315,1540.096,3531.229,1214.282,599.526,314.331,3703.289,3507.788,1031.202,3166.867
03/26/2020 00:00:00,5270.953,498.724,596.102,94.389,216.884,1533.797,340.060,826.633,1541.822,3521.725,1205.948,588.655,315.388,3711.003,3548.804,1051.817,3182.155
03/26/2020 01:00:00,5134.862,504.121,586.219,97.242,219.484,1562.144,338.155,858.779,1565.989,3431.612,1218.097,602.636,321.484,3658.074,3557.888,1035.178,3185.279
03/26/2020 02:00:00,5132.122,516.909,634.597,97.471,228.502,1610.145,342.240,876.401,1635.780,3506.397,1240.301,625.932,327.149,3652.044,3568.789,1067.109,3281.824
03/26/2020 03:00:00,4879.214,493.148,668.744,92.268,220.542,1551.903,328.835,841.707,1604.221,3437.028,1185.215,622.197,312.860,3598.348,3568.789,1046.311,3212.916
03/26/2020 04:00:00,4569.478,459.530,661.540,85.178,211.826,1466.314,304.564,793.875,1526.289,3287.385,1113.577,589.670,294.776,3485.048,3568.789,999.056,3055.592
03/26/2020 05:00:00,4256.946,428.915,643.312,78.801,205.487,1372.789,282.026,746.959,1474.440,3102.067,1050.771,589.592,276.857,3366.793,3568.789,956.666,2888.624
