MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
02/10/2020 07:00:00,4042.870,509.090,591.394,99.025,250.893,1617.752,356.119,928.058,1802.037,3163.533,1210.685,547.926,294.996,3398.895,3713.582,1008.782,3125.317
02/10/2020 08:00:00,3969.152,516.025,594.007,97.583,248.321,1611.747,351.545,929.572,1786.875,3159.817,1196.776,546.098,293.024,3419.040,3719.119,1016.169,3068.890
02/10/2020 09:00:00,3986.187,529.387,597.635,96.847,249.222,1616.477,352.260,937.376,1824.688,3188.000,1196.902,545.824,295.068,3434.546,3739.942,1030.179,3064.637
02/10/2020 10:00:00,4027.952,548.481,597.920,97.463,254.597,1652.847,358.218,956.874,1831.229,3232.733,1208.309,555.474,301.163,3446.182,3786.824,1046.317,3085.777
02/10/2020 11:00:00,4158.947,578.170,610.305,103.528,254.803,1715.590,371.937,997.306,1896.560,3331.068,1248.116,569.673,316.495,3491.692,3858.514,1075.834,3172.218
02/10/2020 12:00:00,4450.543,636.340,631.959,110.164,274.181,1863.698,402.667,1071.202,2001.617,3576.218,1333.776,596.972,340.865,3586.939,4021.294,1134.252,3356.789
02/10/2020 13:00:00,4924.830,721.687,662.593,121.113,296.815,2053.519,445.598,1171.409,2159.226,3885.412,1461.494,642.135,380.407,3764.277,4332.950,1222.883,3654.935
02/10/2020 14:00:00,5226.501,759.915,680.610,125.137,311.299,2161.082,479.641,1217.636,2269.709,4068.271,1528.581,672.966,407.652,3930.308,4463.450,1253.933,3845.977
02/10/2020 15:00:00,5278.180,767.447,690.710,125.084,310.727,2166.149,476.789,1205.729,2207.081,4094.570,1514.435,683.274,415.058,3938.000,4328.870,1233.819,3905.661
02/10/2020 16:00:00,5299.947,771.790,707.556,118.636,304.592,2089.909,459.867,1181.976,2123.454,4084.405,1480.290,688.825,420.306,3943.140,4183.413,1222.283,3899.193
02/10/2020 17:00:00,5323.841,768.067,705.553,111.309,300.492,2006.195,447.491,1131.443,2078.632,4094.088,1459.030,686.237,426.161,3940.855,4145.227,1205.673,3874.246
02/10/2020 18:00:00,5283.971,749.862,686.089,107.509,296.174,1942.665,437.994,1087.127,2011.968,4038.503,1431.668,675.662,425.062,3909.266,4091.391,1189.064,3791.868
02/10/2020 19:00:00,5208.705,726.713,675.993,104.118,292.266,1902.152,424.842,1030.139,1949.739,4023.037,1396.037,667.497,418.184,3862.010,4030.552,1177.119,3729.312
02/10/2020 20:00:00,5139.325,699.800,674.717,102.673,283.726,1863.239,414.712,1010.318,1921.175,4000.336,1369.357,668.580,415.101,3816.560,4036.110,1174.205,3686.761
02/10/2020 21:00:00,5137.342,682.491,670.265,102.850,278.599,1809.752,403.361,974.421,1908.144,4004.669,1343.060,658.968,409.095,3784.957,4018.068,1174.557,3651.351
02/10/2020 22:00:00,5164.205,688.586,663.043,107.109,275.907,1808.580,393.598,989.469,1900.280,4002.661,1318.957,657.915,408.899,3722.395,3981.361,1197.768,3653.817
02/10/2020 23:00:00,5211.680,702.951,661.785,113.232,278.202,1826.538,394.449,1027.437,1880.639,4055.660,1321.431,648.565,411.479,3701.001,3995.417,1239.710,3685.160
02/11/2020 00:00:00,5361.155,726.315,668.944,123.561,280.815,1951.591,406.672,1081.314,1892.689,4131.795,1362.303,638.848,423.104,3715.394,4032.281,1280.964,3754.385
02/11/2020 01:00:00,5579.823,745.442,683.697,128.917,295.401,2022.154,431.248,1122.710,1989.569,4236.440,1443.133,649.744,430.125,3806.275,4137.200,1333.007,3856.729
02/11/2020 02:00:00,5548.435,739.496,675.942,125.800,292.572,1945.553,428.090,1109.226,2006.385,4193.956,1443.876,653.577,420.138,3862.822,4127.040,1300.613,3819.038
02/11/2020 03:00:00,5456.758,727.373,669.079,119.909,290.748,1893.482,420.053,1094.641,1974.565,4126.972,1419.457,648.398,407.909,3838.442,4076.532,1272.540,3749.887
02/11/2020 04:00:00,5277.733,704.793,657.048,112.016,282.128,1837.316,405.602,1055.991,1941.664,3989.497,1368.160,647.167,394.653,3788.086,3990.001,1230.409,3635.923
02/11/2020 05:00:00,5011.440,668.173,682.790,102.560,272.159,1739.285,379.099,993.663,1858.345,3812.488,1289.004,653.493,372.927,3705.568,3854.811,1173.461,3450.377
02/11/2020 06:00:00,4766.773,634.048,684.372,95.448,264.249,1649.075,356.167,941.656,1840.642,3638.526,1224.509,633.267,353.651,3637.836,3781.727,1118.452,3271.449
