MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/24/2020 06:00:00,3423.265,444.288,650.736,82.303,211.047,1421.310,293.375,802.709,1467.848,2879.197,1074.589,561.391,272.751,3187.111,3186.736,921.905,2733.584
03/24/2020 07:00:00,3258.007,433.497,644.439,79.955,208.838,1385.046,287.883,787.563,1442.136,2777.059,1046.804,544.121,263.211,3144.116,3168.879,903.093,2676.566
03/24/2020 08:00:00,3205.239,428.427,661.037,78.684,203.700,1377.006,286.753,782.652,1436.985,2732.698,1038.388,532.106,259.707,3125.036,3128.870,894.256,2657.076
03/24/2020 09:00:00,3176.862,430.284,693.407,79.118,205.808,1387.111,288.486,786.778,1444.611,2724.274,1038.930,534.306,260.942,3136.869,3135.789,885.056,2648.213
03/24/2020 10:00:00,3202.600,440.806,665.294,81.525,213.865,1410.639,293.882,805.557,1477.185,2744.490,1057.660,533.246,265.237,3169.158,3158.603,862.733,2690.928
03/24/2020 11:00:00,3406.876,477.243,626.202,85.588,226.208,1485.575,312.222,841.837,1554.794,2838.996,1105.641,548.024,283.823,3245.533,3242.403,870.757,2816.323
03/24/2020 12:00:00,3723.306,513.634,627.864,90.810,236.441,1598.312,342.828,903.677,1646.142,2965.371,1181.422,567.388,311.199,3337.131,3416.154,897.783,3015.550
03/24/2020 13:00:00,4409.401,545.750,591.019,96.486,245.545,1692.218,369.156,942.881,1710.356,3090.652,1254.609,596.595,339.312,3420.884,3565.144,908.715,3198.006
03/24/2020 14:00:00,4491.405,560.753,591.600,100.933,246.625,1725.151,378.138,966.727,1742.625,3156.622,1290.674,613.286,349.114,3432.591,3606.700,915.527,3284.229
03/24/2020 15:00:00,4593.184,556.916,595.081,104.516,250.508,1755.612,383.599,1004.710,1734.957,3207.502,1308.877,615.610,352.543,3432.289,3598.298,942.909,3333.720
03/24/2020 16:00:00,4670.042,547.352,599.640,107.645,253.594,1782.508,384.750,1025.659,1738.095,3243.405,1321.859,615.411,352.741,3442.212,3586.435,950.922,3381.341
03/24/2020 17:00:00,4703.337,543.316,599.580,106.319,249.139,1778.781,384.302,1040.764,1728.062,3286.231,1331.511,621.165,352.934,3442.611,3564.804,944.767,3413.969
03/24/2020 18:00:00,4778.064,545.140,600.463,105.714,248.270,1757.702,383.481,1018.133,1693.009,3297.811,1326.677,625.677,357.978,3428.269,3524.218,946.648,3410.958
03/24/2020 19:00:00,4858.489,539.297,610.375,104.007,248.110,1718.659,377.457,994.898,1659.944,3303.688,1304.257,630.003,357.932,3442.587,3487.860,947.865,3374.845
03/24/2020 20:00:00,4928.072,525.374,648.177,101.644,241.045,1665.881,368.339,965.715,1619.463,3291.146,1281.155,627.051,348.195,3447.577,3450.551,946.743,3320.830
03/24/2020 21:00:00,5002.624,522.192,600.901,101.579,230.294,1617.352,354.017,937.716,1550.433,3272.356,1253.587,620.512,340.019,3473.894,3413.426,942.278,3265.026
03/24/2020 22:00:00,5076.106,519.695,583.748,102.948,224.855,1595.785,341.269,929.607,1548.489,3250.383,1239.088,612.072,334.261,3495.590,3397.304,946.639,3221.251
03/24/2020 23:00:00,5090.213,526.430,580.655,105.365,211.101,1621.782,341.236,942.976,1539.706,3280.896,1236.655,600.699,331.644,3512.001,3375.552,961.985,3195.074
03/25/2020 00:00:00,5065.902,531.268,578.528,105.343,214.737,1616.555,341.586,934.696,1581.159,3293.205,1224.398,606.031,330.230,3526.110,3394.173,978.177,3174.437
03/25/2020 01:00:00,4988.178,536.737,573.517,105.641,225.447,1630.525,339.501,950.100,1565.341,3260.436,1227.718,616.467,337.900,3504.413,3410.500,981.571,3160.074
03/25/2020 02:00:00,5002.849,539.913,577.525,105.835,233.489,1654.774,345.217,960.926,1607.716,3320.151,1257.969,650.224,338.051,3514.889,3452.759,1006.933,3206.294
03/25/2020 03:00:00,4776.129,522.170,564.112,99.296,229.393,1598.813,334.063,934.813,1576.255,3223.127,1209.427,654.935,323.262,3460.479,3436.531,985.740,3128.559
03/25/2020 04:00:00,4448.113,496.090,576.880,92.053,222.702,1521.119,313.075,872.059,1501.907,3112.076,1144.273,663.007,306.332,3370.439,3329.164,950.548,3038.817
03/25/2020 05:00:00,4135.867,471.939,587.641,86.639,213.268,1452.160,291.960,830.303,1411.622,2964.700,1077.013,654.766,290.275,3282.127,3212.467,905.630,2906.789
