MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/30/2020 06:00:00,3637.670,378.341,632.699,72.469,194.688,1238.816,257.907,658.827,1318.443,2727.629,985.428,564.130,246.613,3273.184,3019.587,844.571,2540.267
03/30/2020 07:00:00,3553.504,371.989,624.195,70.884,191.989,1210.954,254.605,645.650,1286.039,2654.692,971.424,550.176,241.675,3239.177,3014.579,824.282,2504.765
03/30/2020 08:00:00,3503.714,373.355,649.740,70.010,187.697,1200.531,255.636,659.846,1293.067,2620.997,968.460,550.318,238.328,3214.822,3028.825,811.416,2492.241
03/30/2020 09:00:00,3491.347,378.209,678.999,70.027,192.905,1211.164,258.255,690.424,1314.132,2626.446,982.774,565.746,240.306,3217.601,3055.883,809.889,2505.375
03/30/2020 10:00:00,3525.304,392.017,683.869,72.971,191.913,1249.243,268.205,716.449,1362.787,2632.689,1016.597,570.049,245.754,3233.862,3116.554,817.493,2582.641
03/30/2020 11:00:00,3674.215,425.762,648.033,77.515,205.016,1331.664,287.667,753.085,1449.862,2723.199,1083.610,587.423,266.078,3287.539,3220.071,838.688,2729.798
03/30/2020 12:00:00,3947.785,475.102,621.390,84.308,215.860,1462.067,321.370,809.418,1579.451,2887.136,1180.330,632.142,292.189,3396.200,3415.700,882.333,2966.687
03/30/2020 13:00:00,4215.202,509.219,633.002,87.449,222.656,1536.582,347.093,857.976,1668.514,3022.367,1241.681,670.391,305.060,3503.323,3525.532,919.948,3134.630
03/30/2020 14:00:00,4361.834,522.791,645.930,87.723,219.023,1580.394,352.655,870.665,1692.820,3147.025,1255.904,691.361,316.727,3560.244,3544.867,928.755,3234.880
03/30/2020 15:00:00,4464.408,529.399,654.128,87.013,216.691,1571.292,349.805,865.929,1678.699,3210.768,1247.655,661.338,320.549,3566.155,3528.572,951.497,3218.136
03/30/2020 16:00:00,4549.574,527.706,660.586,84.704,223.798,1570.897,349.510,851.886,1671.308,3269.977,1253.609,670.942,325.072,3563.886,3502.002,968.571,3218.190
03/30/2020 17:00:00,4586.026,520.604,663.689,84.136,224.541,1571.873,349.920,829.534,1652.256,3321.825,1254.692,692.266,327.588,3562.844,3466.912,983.068,3243.681
03/30/2020 18:00:00,4635.242,512.220,665.220,84.037,232.506,1568.937,350.538,835.510,1606.965,3369.078,1246.011,698.904,326.566,3563.052,3416.081,989.692,3233.879
03/30/2020 19:00:00,4650.911,502.052,666.003,84.462,229.505,1558.628,347.146,825.454,1588.363,3399.366,1237.418,709.348,323.854,3559.671,3394.652,1000.446,3218.839
03/30/2020 20:00:00,4609.471,495.322,658.313,87.293,232.766,1541.007,340.691,825.299,1543.844,3413.367,1225.455,686.493,320.193,3551.616,3357.064,1005.664,3180.270
03/30/2020 21:00:00,4618.895,496.473,652.305,89.026,226.046,1524.367,334.820,822.965,1523.437,3426.843,1212.477,652.113,319.004,3557.116,3321.362,1032.596,3131.355
03/30/2020 22:00:00,4630.381,505.305,652.523,91.834,220.965,1519.491,334.228,833.223,1517.212,3423.245,1207.067,637.306,319.411,3591.712,3292.687,1014.562,3113.570
03/30/2020 23:00:00,4712.020,516.167,653.663,94.853,214.787,1540.538,336.204,845.009,1519.671,3440.938,1216.018,613.982,321.665,3588.171,3260.902,1031.006,3135.954
03/31/2020 00:00:00,4712.267,526.491,651.450,95.848,216.892,1538.502,335.557,852.958,1517.294,3402.317,1210.799,617.514,324.424,3579.325,3284.367,1026.029,3119.119
03/31/2020 01:00:00,4705.004,525.424,649.572,97.085,217.178,1542.272,330.776,840.402,1482.217,3340.714,1213.008,647.514,325.925,3556.410,3277.566,1006.551,3108.034
03/31/2020 02:00:00,4656.419,521.920,649.443,95.966,223.880,1542.827,332.346,836.256,1515.575,3311.169,1235.183,666.797,318.257,3594.155,3334.940,1012.971,3091.999
03/31/2020 03:00:00,4494.342,503.894,638.896,90.059,223.241,1473.369,315.574,806.260,1479.452,3254.821,1188.282,651.452,305.133,3557.745,3314.996,995.080,2999.570
03/31/2020 04:00:00,4279.790,473.670,631.469,82.383,213.113,1388.155,292.323,769.969,1423.175,3094.259,1118.300,636.679,288.971,3470.910,3199.227,952.572,2824.265
03/31/2020 05:00:00,4064.042,445.715,629.767,75.908,201.167,1302.673,271.122,728.154,1296.833,2966.031,1039.196,604.513,273.279,3399.090,3042.426,911.058,2646.418
