MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/23/2020 06:00:00,3569.856,469.466,605.774,85.958,213.324,1439.671,295.343,795.068,1477.070,2862.025,1081.327,525.136,286.401,3098.721,3300.969,916.968,2700.603
03/23/2020 07:00:00,3495.749,462.033,603.923,83.555,207.542,1407.159,288.981,782.026,1480.600,2806.608,1062.356,530.423,280.324,3064.629,3288.716,907.838,2660.534
03/23/2020 08:00:00,3472.550,459.608,603.686,82.335,208.016,1391.651,287.793,778.291,1490.670,2771.715,1055.936,543.443,277.597,3036.785,3297.361,892.721,2645.555
03/23/2020 09:00:00,3437.869,462.454,608.278,82.155,204.799,1400.892,289.366,794.155,1505.732,2754.556,1060.959,552.005,276.375,3022.321,3307.301,889.237,2659.769
03/23/2020 10:00:00,3511.935,474.642,615.318,84.848,211.864,1434.258,295.524,802.309,1537.993,2785.069,1084.536,551.084,281.999,3063.677,3352.948,889.814,2720.767
03/23/2020 11:00:00,3645.921,506.484,627.476,88.496,221.349,1518.170,316.008,861.148,1612.907,2903.819,1146.704,544.196,301.030,3123.284,3447.101,918.127,2869.960
03/23/2020 12:00:00,3834.716,551.034,643.268,95.459,236.635,1642.088,346.971,906.100,1719.740,3105.222,1235.228,567.429,329.186,3243.388,3633.872,957.990,3099.062
03/23/2020 13:00:00,4061.860,582.097,656.732,101.357,245.760,1752.972,376.581,958.163,1818.944,3260.450,1307.741,595.230,346.383,3373.549,3717.886,980.596,3306.516
03/23/2020 14:00:00,4143.512,587.992,667.198,103.148,250.686,1794.548,388.707,991.648,1863.023,3310.079,1331.229,613.479,351.042,3417.978,3745.222,979.490,3421.124
03/23/2020 15:00:00,4222.689,590.343,674.478,105.156,254.606,1815.406,393.891,992.349,1884.757,3362.588,1351.576,623.896,353.964,3444.156,3715.330,996.653,3471.383
03/23/2020 16:00:00,4346.604,575.204,677.394,104.533,252.072,1811.042,399.435,985.664,1872.103,3423.784,1364.063,628.464,357.407,3459.008,3670.456,1014.120,3476.859
03/23/2020 17:00:00,4377.235,565.799,677.692,103.984,249.613,1800.640,405.025,970.847,1853.491,3416.221,1362.974,629.851,353.932,3469.394,3631.554,1016.675,3437.887
03/23/2020 18:00:00,4399.334,558.117,670.983,104.027,249.552,1790.037,404.758,959.836,1812.012,3406.218,1354.385,621.211,350.967,3463.569,3583.242,1019.987,3398.837
03/23/2020 19:00:00,4473.022,546.888,668.490,104.031,244.909,1769.807,401.102,949.335,1781.184,3383.905,1347.991,620.490,345.793,3464.453,3520.131,1004.647,3340.398
03/23/2020 20:00:00,4482.087,529.860,665.851,103.299,243.792,1737.869,395.807,921.735,1728.741,3351.996,1336.885,622.311,337.604,3474.724,3508.880,985.011,3275.356
03/23/2020 21:00:00,4299.223,507.017,682.327,102.736,240.626,1714.375,385.546,920.607,1640.213,3305.880,1318.216,618.430,331.829,3456.984,3467.102,972.119,3211.581
03/23/2020 22:00:00,4105.805,500.615,685.146,103.791,242.530,1708.549,380.645,914.425,1683.418,3274.510,1315.606,626.861,327.118,3446.077,3429.071,981.554,3190.899
03/23/2020 23:00:00,4073.085,505.261,681.477,105.530,234.739,1721.961,377.203,921.337,1682.666,3270.308,1321.673,629.834,323.541,3436.107,3407.243,984.210,3191.953
03/24/2020 00:00:00,4147.911,514.268,682.775,106.334,229.466,1705.726,374.235,932.618,1684.188,3256.401,1300.406,633.850,325.535,3440.536,3411.240,996.178,3187.797
03/24/2020 01:00:00,4160.965,525.111,683.228,105.801,234.862,1693.622,369.604,940.448,1666.053,3274.211,1294.198,611.208,331.818,3420.008,3384.206,1001.650,3184.981
03/24/2020 02:00:00,4261.155,534.743,687.213,104.708,243.497,1701.688,368.695,948.333,1671.208,3387.278,1291.237,636.565,332.140,3463.289,3435.844,1025.466,3231.035
03/24/2020 03:00:00,4176.184,519.277,678.791,99.335,233.439,1637.359,354.232,894.159,1651.406,3340.129,1241.379,615.149,320.757,3454.802,3396.954,1008.003,3131.451
03/24/2020 04:00:00,3961.709,491.552,669.999,92.340,223.121,1550.339,331.516,857.340,1581.072,3192.313,1175.171,595.239,303.788,3368.281,3307.564,972.656,2983.901
03/24/2020 05:00:00,3654.128,464.605,656.550,86.667,216.295,1471.035,307.531,827.948,1511.132,3015.845,1112.781,574.198,285.739,3264.354,3229.780,941.261,2839.050
