GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-12-21T06:00:00Z,7094.00,6237.90,0.00,687.00,10692.35,2038.00,140.00,10.20,14723.33,0.00,26.50
2019-12-21T07:00:00Z,7094.00,6496.40,0.00,685.00,10623.28,2038.00,140.00,10.20,14717.06,0.00,26.50
2019-12-21T08:00:00Z,7094.00,6756.90,0.00,685.00,10156.43,2038.00,140.00,10.20,15000.93,0.00,26.50
2019-12-21T09:00:00Z,7271.50,6756.90,0.00,685.00,10145.48,2038.00,140.00,10.20,15089.03,0.00,26.50
2019-12-21T10:00:00Z,7094.00,6906.90,0.00,685.00,10150.72,2038.00,140.00,10.20,15092.49,0.00,26.50
2019-12-21T11:00:00Z,7094.00,6918.23,0.00,799.00,10278.68,2038.00,140.00,10.20,15116.48,0.00,26.50
2019-12-21T12:00:00Z,7615.00,6389.90,0.00,1177.17,10900.87,2038.00,140.00,10.20,15120.18,0.00,26.50
2019-12-21T13:00:00Z,7615.00,5889.57,0.00,1441.67,11419.92,2038.00,140.00,10.20,14845.03,0.00,26.50
2019-12-21T14:00:00Z,7615.00,5540.90,0.00,1734.00,11466.33,2038.00,145.60,10.20,14902.10,0.00,26.50
2019-12-21T15:00:00Z,7615.00,5550.90,0.00,1723.00,12796.34,2038.00,168.00,10.20,14404.96,0.00,26.50
2019-12-21T16:00:00Z,7615.00,5570.90,0.00,1644.50,12503.10,2038.00,174.60,10.20,13804.99,0.00,26.50
2019-12-21T17:00:00Z,7615.00,5569.90,0.00,1603.50,12406.85,2038.00,177.80,10.20,13574.84,0.00,26.50
2019-12-21T18:00:00Z,7615.00,5567.90,0.00,1517.67,12383.00,2038.00,177.40,10.20,13910.33,0.00,26.50
2019-12-21T19:00:00Z,7615.00,5566.90,0.00,1401.00,12358.48,2038.00,179.60,10.20,14182.29,0.00,26.50
2019-12-21T20:00:00Z,7615.00,5565.90,0.00,1371.00,11918.42,2038.00,183.90,10.20,14301.81,0.00,26.50
2019-12-21T21:00:00Z,7615.00,5634.07,0.00,1216.00,11618.15,2038.00,184.50,10.20,14398.53,0.00,26.50
2019-12-21T22:00:00Z,7615.00,5691.90,0.00,1211.00,11381.01,2038.00,170.90,10.20,14663.81,0.00,26.50
2019-12-21T23:00:00Z,7615.00,5780.90,0.00,1571.50,11456.88,2038.00,142.66,10.20,15293.46,0.00,26.50
2019-12-22T00:00:00Z,7615.00,5838.90,0.00,1577.00,11540.42,2038.00,140.00,10.20,15548.96,0.00,26.50
2019-12-22T01:00:00Z,7090.00,6471.73,0.00,1347.67,10765.93,2038.00,140.00,10.20,16018.57,0.00,26.50
2019-12-22T02:00:00Z,6812.00,5987.40,0.00,1248.00,9730.55,2038.00,140.00,10.20,16379.52,0.00,26.50
2019-12-22T03:00:00Z,6812.00,6509.43,0.00,1077.00,9442.57,2038.00,140.00,10.20,16695.55,0.00,26.50
2019-12-22T04:00:00Z,7090.00,7081.90,0.00,732.79,9055.73,2038.00,140.00,10.20,16862.50,0.00,26.50
2019-12-22T05:00:00Z,7090.00,6984.90,0.00,682.00,9078.09,2038.00,140.00,10.20,16904.57,0.00,26.50
