GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-11-01T06:00:00Z,7343.50,3872.48,0.00,620.33,6526.45,2030.00,140.00,7.00,18814.90,0.00,33.70
2020-11-01T07:00:00Z,7791.25,3702.90,0.00,631.00,6638.70,2030.00,140.00,9.67,19041.42,0.00,33.70
2020-11-01T08:00:00Z,8195.00,3976.57,0.00,629.00,6657.53,2030.00,140.00,7.00,18769.08,0.00,33.02
2020-11-01T09:00:00Z,7829.00,4663.90,0.00,557.50,6681.70,2030.00,140.00,7.00,18660.27,0.00,32.40
2020-11-01T10:00:00Z,8144.37,4468.53,0.00,551.00,6866.03,2030.00,140.00,7.00,18454.51,0.00,32.40
2020-11-01T11:00:00Z,9805.20,3337.70,0.00,572.00,7225.33,1827.50,140.00,7.00,18442.42,0.00,32.40
2020-11-01T12:00:00Z,9679.87,3939.70,0.00,864.11,8201.28,1220.00,140.01,7.00,17969.12,0.00,32.40
2020-11-01T13:00:00Z,9661.00,3939.70,0.00,983.80,8721.80,1220.00,144.33,7.00,17651.46,0.00,32.40
2020-11-01T14:00:00Z,9783.20,4022.95,0.00,1220.80,8867.35,1220.00,184.50,7.00,17173.59,0.00,32.40
2020-11-01T15:00:00Z,9843.12,4214.37,0.00,1563.30,9049.10,1220.00,204.70,7.00,16428.71,0.00,32.40
2020-11-01T16:00:00Z,9812.87,4247.70,0.00,1423.30,8855.90,1220.00,207.20,7.00,16190.58,0.00,32.40
2020-11-01T17:00:00Z,9792.70,4351.03,0.00,1393.30,8822.73,1220.00,204.40,7.00,15801.19,0.00,32.43
2020-11-01T18:00:00Z,10514.03,3734.70,0.00,1329.48,8492.40,1220.00,202.40,9.00,15693.36,0.00,32.43
2020-11-01T19:00:00Z,10535.20,3734.70,0.00,1271.17,8249.85,1220.00,201.60,7.67,15703.90,0.00,32.42
2020-11-01T20:00:00Z,10584.20,3734.70,0.00,1265.00,8192.20,1220.00,201.00,7.00,15555.00,0.00,32.49
2020-11-01T21:00:00Z,10594.20,3734.70,0.00,1255.00,8194.20,1220.00,198.80,9.67,15454.24,0.00,32.46
2020-11-01T22:00:00Z,10584.20,3734.70,0.00,1264.53,8378.81,1220.00,184.10,9.33,15788.96,0.00,32.42
2020-11-01T23:00:00Z,10608.20,3734.70,0.00,1633.55,8969.03,1220.00,147.70,11.00,16309.64,0.00,32.45
2020-11-02T00:00:00Z,10608.20,3734.70,0.00,1391.30,8885.00,1220.00,140.00,11.00,16792.90,0.00,32.40
2020-11-02T01:00:00Z,10498.20,3624.70,0.00,1265.47,7860.39,1220.00,140.00,11.00,17335.71,0.00,32.42
2020-11-02T02:00:00Z,10488.20,3521.70,0.00,1221.63,7434.83,1220.00,140.00,11.00,17735.44,0.00,32.40
2020-11-02T03:00:00Z,10455.37,3521.70,0.00,1002.22,7242.73,1220.00,140.00,11.00,18422.77,0.00,32.40
2020-11-02T04:00:00Z,10374.20,3521.70,0.00,581.78,7146.85,1220.00,140.00,11.00,18924.99,0.00,32.40
2020-11-02T05:00:00Z,10381.53,3521.70,0.00,547.00,6895.98,1220.00,140.00,11.00,19045.26,0.00,42.40
