GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2020-11-10T06:00:00Z,5477.00,4178.03,18.00,470.67,5241.53,2030.00,140.00,11.00,19919.85,0.00,37.80
2020-11-10T07:00:00Z,5477.00,4805.45,18.00,469.00,5684.90,2030.00,140.00,11.00,19737.76,0.00,37.80
2020-11-10T08:00:00Z,5477.00,5227.73,18.00,465.67,5714.32,2030.00,140.00,11.00,19704.69,0.00,37.80
2020-11-10T09:00:00Z,5477.00,5850.90,18.00,470.00,6208.40,2030.00,140.00,11.00,19188.09,0.00,37.80
2020-11-10T10:00:00Z,6258.20,5069.70,18.00,493.00,6459.20,2030.00,140.00,11.00,18877.83,0.00,37.80
2020-11-10T11:00:00Z,6937.20,4581.70,6.00,502.00,7677.83,2030.00,140.05,11.00,18751.40,0.00,38.20
2020-11-10T12:00:00Z,7532.87,3883.03,0.00,1128.00,8032.48,2030.00,140.00,11.00,18599.46,0.00,38.20
2020-11-10T13:00:00Z,7222.45,3881.20,0.23,1211.00,8417.75,2030.00,142.34,11.00,18425.20,0.00,38.20
2020-11-10T14:00:00Z,7041.20,3881.70,2.80,1212.00,9328.50,2030.00,182.80,11.00,18093.20,0.00,38.20
2020-11-10T15:00:00Z,7029.53,3937.53,2.80,1239.00,9551.47,2030.00,206.40,11.00,17911.25,0.00,36.87
2020-11-10T16:00:00Z,6971.20,4049.20,3.75,1368.92,10293.42,2030.00,208.00,11.00,17656.89,0.00,38.20
2020-11-10T17:00:00Z,7041.20,4551.70,2.80,1417.67,10109.98,2030.00,205.00,11.00,17331.46,0.00,38.20
2020-11-10T18:00:00Z,7041.20,4549.70,2.80,1318.00,10924.83,2030.00,203.10,11.00,17077.78,0.00,38.20
2020-11-10T19:00:00Z,7041.20,4549.70,2.80,1282.00,11133.62,2030.00,204.60,11.00,16893.33,0.00,38.20
2020-11-10T20:00:00Z,7699.53,3878.37,3.40,1289.67,11172.13,2030.00,206.90,11.00,16646.64,0.00,39.25
2020-11-10T21:00:00Z,7691.20,3877.70,1.87,1274.00,11474.18,2030.00,205.00,11.00,16227.23,0.00,42.40
2020-11-10T22:00:00Z,7691.20,3877.70,0.00,1553.42,11771.23,2030.00,184.70,11.00,15661.41,0.00,42.40
2020-11-10T23:00:00Z,7691.20,3877.70,0.00,1597.00,12233.16,2030.00,144.43,11.00,15049.13,0.00,42.40
2020-11-11T00:00:00Z,7691.20,3826.70,0.00,1761.00,12437.87,2030.00,140.00,11.00,15332.92,0.00,42.40
2020-11-11T01:00:00Z,7691.20,3826.70,0.00,1524.64,12144.35,2030.00,140.00,11.00,16204.57,0.00,42.40
2020-11-11T02:00:00Z,7499.87,3891.70,0.00,1432.67,10991.08,2030.00,140.05,11.00,16814.04,0.00,42.00
2020-11-11T03:00:00Z,7508.20,3891.70,0.00,1221.17,9689.75,2030.00,140.00,11.00,17148.51,0.00,42.00
2020-11-11T04:00:00Z,7508.20,3889.70,0.00,596.37,9050.82,2030.00,140.00,11.00,17595.26,0.00,32.00
2020-11-11T05:00:00Z,7508.20,3863.70,18.00,546.00,8563.83,2030.00,140.00,11.00,17831.91,0.00,32.00
