GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-03-29T05:00:00Z,3572.08,10446.53,40.00,664.46,9161.63,2020.00,140.00,11.00,11924.08,0.00,36.50
2018-03-29T06:00:00Z,3535.00,10390.70,40.00,663.18,8827.80,2020.00,140.00,11.00,11966.27,0.00,36.50
2018-03-29T07:00:00Z,3535.00,9717.87,40.00,663.51,8829.80,2020.00,140.00,11.00,11881.96,0.00,36.50
2018-03-29T08:00:00Z,3535.00,9563.20,40.00,663.74,8785.05,2020.00,140.00,11.00,12268.73,0.00,36.50
2018-03-29T09:00:00Z,3624.00,9700.70,40.00,673.90,8769.00,2020.00,140.00,11.00,12534.38,0.00,36.50
2018-03-29T10:00:00Z,3624.00,9808.20,40.00,754.97,8822.32,2020.00,140.00,11.00,12668.32,0.00,36.50
2018-03-29T11:00:00Z,3759.00,9722.69,40.00,1485.43,8916.58,2020.00,140.00,11.00,12937.76,0.00,36.50
2018-03-29T12:00:00Z,3759.00,9854.40,40.00,1521.08,9204.49,2020.00,140.00,11.00,12898.13,0.00,36.50
2018-03-29T13:00:00Z,3789.00,9903.40,40.80,1426.19,9375.19,2020.00,151.98,11.00,12740.03,0.00,36.50
2018-03-29T14:00:00Z,3819.00,9899.45,42.93,1404.07,9292.76,2020.00,189.30,11.00,12504.73,0.00,36.50
2018-03-29T15:00:00Z,3819.00,9932.70,40.00,1404.08,9139.81,2020.00,199.40,11.00,12152.32,0.00,35.60
2018-03-29T16:00:00Z,3819.00,9899.70,57.25,1404.19,9192.23,2020.00,203.30,11.00,11749.50,0.00,30.75
2018-03-29T17:00:00Z,3819.00,9898.70,57.25,1223.34,9149.51,2020.00,205.20,11.00,11384.82,0.00,31.50
2018-03-29T18:00:00Z,3819.00,9895.70,40.00,1222.83,9146.98,2020.00,204.60,11.00,11190.76,0.00,31.50
2018-03-29T19:00:00Z,3624.00,9917.51,61.67,1205.28,9575.97,2020.00,204.20,11.00,11000.20,0.00,31.50
2018-03-29T20:00:00Z,3549.00,9972.83,40.00,1189.96,9685.55,2020.00,202.50,11.00,10840.58,0.00,31.50
2018-03-29T21:00:00Z,3399.00,9963.40,40.00,1256.48,9955.79,2020.00,199.30,11.00,10834.01,0.00,31.50
2018-03-29T22:00:00Z,3274.00,9960.40,40.00,1291.80,10265.73,2020.00,194.60,11.00,10430.88,0.00,34.00
2018-03-29T23:00:00Z,3274.00,9983.07,40.00,1493.30,10158.07,2020.00,182.80,11.00,10458.34,0.00,36.50
2018-03-30T00:00:00Z,3274.00,9995.40,40.00,1674.50,10573.58,2020.00,151.38,11.00,10319.73,0.00,36.50
2018-03-30T01:00:00Z,3274.00,9958.77,40.00,1761.50,10564.45,2020.00,140.05,11.00,10520.04,0.00,36.50
2018-03-30T02:00:00Z,3274.00,10030.52,40.00,1323.84,10018.72,2020.00,140.00,11.00,11068.60,0.00,36.50
2018-03-30T03:00:00Z,3274.00,9872.30,40.00,797.33,9550.10,2020.00,140.07,11.00,11508.08,0.00,36.50
2018-03-30T04:00:00Z,3274.00,9849.30,40.00,731.83,8978.95,2020.00,140.00,11.00,11022.10,0.00,36.50
