GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-03-02T06:00:00Z,3163.77,13162.03,40.00,1056.00,6937.87,2027.00,140.00,11.00,14463.76,0.00,36.50
2018-03-02T07:00:00Z,3209.80,12029.03,40.00,1087.00,6324.20,2027.00,140.00,11.00,14514.73,0.00,36.50
2018-03-02T08:00:00Z,3224.80,12201.37,40.00,1087.00,5821.50,2027.00,140.00,11.00,14695.09,0.00,36.50
2018-03-02T09:00:00Z,3224.80,12032.70,40.00,1087.00,5982.00,2027.00,140.00,11.00,14853.41,0.00,36.50
2018-03-02T10:00:00Z,3224.80,11969.53,40.00,1087.00,6289.33,2027.00,140.00,11.00,15001.18,0.00,36.50
2018-03-02T11:00:00Z,3224.80,11925.70,40.00,1157.00,6564.00,2027.00,140.00,11.00,15113.68,0.00,36.50
2018-03-02T12:00:00Z,3224.80,12162.70,40.00,1665.83,6960.50,2027.00,140.00,10.00,15231.88,0.00,36.50
2018-03-02T13:00:00Z,3224.80,12185.97,40.00,1722.00,6869.75,2027.00,140.65,10.00,15150.19,0.00,36.50
2018-03-02T14:00:00Z,3224.80,12143.90,40.00,1678.00,6705.39,2027.00,160.50,10.00,15031.58,0.00,36.50
2018-03-02T15:00:00Z,3148.13,12083.90,40.00,1674.00,6513.70,2027.00,182.10,10.00,14966.12,0.00,34.00
2018-03-02T16:00:00Z,2325.10,12814.87,40.00,1674.00,6354.18,2027.00,188.50,10.00,15091.23,0.00,31.50
2018-03-02T17:00:00Z,2325.10,12835.38,40.00,1648.00,5762.34,2027.00,194.60,10.00,15154.42,0.00,31.50
2018-03-02T18:00:00Z,2325.10,12830.17,40.00,1363.00,5342.20,2027.00,198.80,10.00,15320.00,0.00,26.92
2018-03-02T19:00:00Z,2325.10,12826.17,40.00,1365.00,5301.84,2027.00,198.70,10.00,15343.66,0.00,31.08
2018-03-02T20:00:00Z,2325.10,12801.43,40.00,1005.58,5297.42,2027.00,201.70,10.00,15356.81,0.00,31.50
2018-03-02T21:00:00Z,2325.10,12664.22,40.00,991.00,5323.82,2027.00,201.70,10.00,15392.70,0.00,31.50
2018-03-02T22:00:00Z,2325.10,12668.03,40.00,992.00,5363.70,2027.00,195.50,10.00,15501.91,0.00,31.50
2018-03-02T23:00:00Z,2417.10,12606.13,40.00,1038.00,5360.19,2027.00,173.00,10.00,15531.83,0.00,31.50
2018-03-03T00:00:00Z,2417.10,12189.91,40.00,1449.00,5450.53,2027.00,144.63,10.00,15573.82,0.00,31.50
2018-03-03T01:00:00Z,2417.10,11805.90,40.00,1619.00,5513.10,2027.00,140.00,10.00,15679.32,0.00,31.50
2018-03-03T02:00:00Z,2417.10,11696.90,40.00,1177.22,5458.17,2027.00,140.00,10.00,15586.55,0.00,31.50
2018-03-03T03:00:00Z,2417.10,11581.90,40.00,1034.03,5291.95,2027.00,140.00,10.00,15579.77,0.00,31.50
2018-03-03T04:00:00Z,2417.10,11500.90,40.00,713.04,5138.90,2027.00,140.00,11.00,15604.69,0.00,31.50
2018-03-03T05:00:00Z,2189.70,11256.23,40.00,682.00,5068.35,2027.00,140.00,11.00,15399.50,0.00,31.50
