GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2018-03-14T05:00:00Z,4074.40,11993.70,40.00,797.17,9275.73,1220.00,140.00,11.00,12787.68,0.00,31.50
2018-03-14T06:00:00Z,4074.40,11958.20,40.00,761.00,7406.55,1220.00,140.00,11.00,13093.46,0.00,31.50
2018-03-14T07:00:00Z,4074.40,11992.70,40.00,756.00,7507.23,1220.00,140.00,11.00,13268.95,0.00,31.50
2018-03-14T08:00:00Z,4374.40,11992.70,40.00,657.67,7566.95,1220.00,140.00,11.00,13349.93,0.00,31.50
2018-03-14T09:00:00Z,4374.40,11993.70,40.00,661.00,7708.66,1220.00,140.00,11.00,13438.54,0.00,31.50
2018-03-14T10:00:00Z,4374.40,12080.28,40.00,841.00,8382.50,1220.00,140.00,11.00,13649.55,0.00,31.50
2018-03-14T11:00:00Z,4373.40,12052.45,40.00,1505.83,9140.87,1220.00,140.00,11.00,13735.88,0.00,31.50
2018-03-14T12:00:00Z,4373.40,12244.20,40.00,1584.00,9411.90,1220.00,140.00,11.00,13853.92,0.00,31.50
2018-03-14T13:00:00Z,4396.65,12128.20,40.00,1581.00,9388.17,1220.00,142.13,11.00,13843.43,0.00,31.50
2018-03-14T14:00:00Z,4037.80,12127.20,59.67,1463.33,9006.15,1220.00,172.23,11.00,13821.41,0.00,31.50
2018-03-14T15:00:00Z,3997.40,11983.45,61.63,1315.00,8432.58,1220.00,193.38,11.00,13848.87,0.00,31.50
2018-03-14T16:00:00Z,3907.40,11850.12,63.60,1250.00,7349.63,1220.00,196.65,11.00,13715.01,0.00,31.50
2018-03-14T17:00:00Z,3862.40,11770.53,41.97,1177.50,6333.92,1220.00,200.34,11.00,13676.39,0.00,31.50
2018-03-14T18:00:00Z,3862.40,11819.20,40.32,1215.67,5926.38,1220.00,203.20,11.00,13707.48,0.00,31.50
2018-03-14T19:00:00Z,3862.40,11846.20,40.95,1187.33,5468.68,1220.00,201.00,11.00,13701.73,0.00,31.50
2018-03-14T20:00:00Z,3887.90,11845.20,40.00,1098.33,5342.62,1220.00,199.10,11.00,13675.58,0.00,31.50
2018-03-14T21:00:00Z,3862.40,11633.45,40.00,1101.00,5278.21,1220.00,198.10,11.00,13785.42,0.00,31.50
2018-03-14T22:00:00Z,4255.40,11398.20,40.00,1262.00,5166.57,1220.00,192.10,11.00,13939.95,0.00,31.50
2018-03-14T23:00:00Z,4255.40,11433.70,40.00,1523.00,5298.83,1220.00,170.47,11.00,14126.06,0.00,31.50
2018-03-15T00:00:00Z,3923.20,11434.70,40.00,1559.67,5423.29,1220.00,144.17,11.00,14290.78,0.00,31.50
2018-03-15T01:00:00Z,4195.00,11435.70,40.00,1339.00,5373.36,1220.00,140.10,11.00,14565.05,0.00,31.50
2018-03-15T02:00:00Z,4255.40,11433.70,40.00,944.67,5213.21,1220.00,140.00,11.00,14786.60,0.00,31.50
2018-03-15T03:00:00Z,3893.00,11430.70,40.00,490.26,5375.30,1220.00,140.00,11.00,14831.70,0.00,31.50
2018-03-15T04:00:00Z,3893.00,11426.70,40.00,436.33,5465.95,1220.00,140.00,11.00,14780.15,0.00,31.50
