GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2019-09-13T05:00:00Z,9857.70,7509.60,0.00,1895.00,11927.77,1999.70,140.00,10.20,14638.96,0.00,31.50
2019-09-13T06:00:00Z,9857.70,7507.60,0.00,1886.98,11808.00,1999.70,140.00,10.20,14364.95,0.00,31.50
2019-09-13T07:00:00Z,9857.70,7506.60,0.00,1885.00,11821.20,1999.70,140.00,10.20,13943.87,0.00,31.50
2019-09-13T08:00:00Z,9962.70,7505.60,0.00,1886.00,11823.60,1999.70,140.00,10.20,13916.09,0.00,31.50
2019-09-13T09:00:00Z,10037.70,7505.60,0.00,1923.33,11837.00,1999.70,140.00,10.20,13827.47,0.00,31.50
2019-09-13T10:00:00Z,10037.70,7532.60,0.00,1956.00,11848.20,1999.70,140.00,10.20,14025.98,0.00,31.50
2019-09-13T11:00:00Z,10037.70,7216.27,0.00,2038.00,11819.40,1999.70,140.00,10.20,14052.02,0.00,31.50
2019-09-13T12:00:00Z,10018.61,7020.60,0.00,2049.82,11978.00,1999.70,140.00,10.20,13737.42,0.00,31.50
2019-09-13T13:00:00Z,9992.53,7023.60,0.00,2081.83,12290.50,1999.70,144.37,10.20,13217.43,0.00,31.50
2019-09-13T14:00:00Z,9943.70,7026.60,0.63,2060.27,12526.80,1999.70,166.18,10.20,12996.36,0.00,31.50
2019-09-13T15:00:00Z,9948.70,7029.60,2.50,2180.14,13041.97,1999.70,175.00,10.20,12901.65,0.00,31.50
2019-09-13T16:00:00Z,9944.00,7045.60,2.29,2353.43,14286.10,1999.70,179.60,10.20,12923.15,0.00,31.50
2019-09-13T17:00:00Z,9924.30,7045.60,0.00,2376.60,15713.65,1999.70,184.30,10.20,13174.15,0.00,31.50
2019-09-13T18:00:00Z,9937.43,7045.60,0.00,2415.10,16127.48,1999.70,187.80,10.20,13311.75,0.00,31.50
2019-09-13T19:00:00Z,9924.30,7046.60,0.00,2464.10,17347.60,1999.70,188.80,10.20,13447.11,0.00,31.50
2019-09-13T20:00:00Z,9924.30,7364.32,0.00,2526.60,17501.60,1999.70,188.60,10.20,13788.48,0.00,29.70
2019-09-13T21:00:00Z,9924.30,7486.03,0.00,2529.10,17468.60,1999.70,184.60,10.20,14029.93,0.00,26.10
2019-09-13T22:00:00Z,9924.30,7610.20,0.00,2529.10,16961.77,1999.70,177.40,10.20,14376.92,0.00,26.10
2019-09-13T23:00:00Z,9924.30,7605.70,0.00,2369.10,16391.94,1999.70,162.70,10.20,14463.01,0.00,26.10
2019-09-14T00:00:00Z,9924.30,7596.20,0.00,2351.10,14856.30,1999.70,142.29,10.20,14622.95,0.00,26.10
2019-09-14T01:00:00Z,9924.30,7594.20,0.00,2095.93,12529.37,1999.70,140.00,10.20,15091.36,0.00,26.10
2019-09-14T02:00:00Z,8612.70,8966.70,0.00,2007.02,11707.10,1999.70,140.00,10.20,15504.58,0.00,26.10
2019-09-14T03:00:00Z,8615.98,8612.45,0.00,1932.75,11464.45,1999.70,140.00,10.20,15798.25,0.00,26.10
2019-09-14T04:00:00Z,8643.18,8098.20,0.00,1898.50,11211.50,1999.70,140.00,10.20,15933.11,0.00,26.10
