MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/01/2022 07:00:00,3950.636,388.867,656.087,96.166,227.045,1704.224,424.834,747.687,2228.222,2903.081,1409.336,619.031,263.546,3186.594,4545.209,936.775,3204.577
01/01/2022 08:00:00,3869.667,380.203,648.983,94.652,227.282,1692.773,424.514,753.399,2165.884,2855.510,1399.876,615.719,256.545,3167.828,4541.383,924.935,3186.078
01/01/2022 09:00:00,3767.005,372.408,651.609,93.576,225.706,1688.118,424.960,763.284,2179.524,2815.434,1399.643,613.385,250.425,3172.144,4522.231,907.678,3170.016
01/01/2022 10:00:00,3720.973,375.123,654.927,94.175,228.303,1703.409,427.001,772.329,2218.097,2797.530,1395.156,611.160,246.693,3183.884,4472.796,900.696,3180.260
01/01/2022 11:00:00,3714.701,380.933,656.266,95.583,232.809,1738.430,432.976,789.679,2230.757,2828.568,1405.913,613.871,247.665,3163.079,4503.034,911.338,3215.825
01/01/2022 12:00:00,3742.652,395.236,659.378,99.291,238.816,1794.696,442.979,816.136,2281.020,2904.820,1431.085,617.663,253.495,3185.830,4519.597,926.945,3287.817
01/01/2022 13:00:00,3845.064,414.247,664.199,104.126,245.057,1872.026,457.720,858.171,2328.781,3023.688,1462.562,629.955,260.475,3239.706,4539.920,962.827,3411.496
01/01/2022 14:00:00,3967.363,441.610,670.985,109.078,251.281,1957.145,470.088,888.827,2352.263,3182.739,1492.462,635.673,269.341,3317.906,4582.127,1016.399,3525.549
01/01/2022 15:00:00,4139.221,465.402,679.756,114.353,253.230,2031.734,483.558,933.577,2391.367,3331.525,1516.778,646.402,275.361,3373.432,4589.615,1098.522,3624.207
01/01/2022 16:00:00,4375.144,497.729,695.121,121.380,260.780,2125.506,500.895,978.975,2432.351,3506.931,1571.135,651.852,281.983,3412.111,4592.416,1172.215,3741.849
01/01/2022 17:00:00,4594.748,527.050,715.298,129.032,268.941,2203.754,520.727,1031.208,2452.282,3682.845,1622.016,658.692,296.756,3461.642,4579.728,1237.308,3829.900
01/01/2022 18:00:00,4738.894,539.577,718.691,133.822,275.392,2269.740,535.509,1075.996,2452.611,3853.043,1675.239,662.716,311.400,3485.534,4615.460,1281.793,3944.020
01/01/2022 19:00:00,4848.207,549.442,727.394,137.960,282.056,2333.352,537.748,1093.057,2446.787,3970.742,1691.856,664.655,316.202,3469.863,4571.807,1324.603,3991.406
01/01/2022 20:00:00,4954.209,565.620,734.664,139.654,284.499,2373.187,533.095,1102.736,2380.967,4081.005,1678.820,663.417,324.552,3473.559,4497.625,1344.751,4018.322
01/01/2022 21:00:00,5043.857,589.048,742.318,141.569,285.843,2392.373,527.201,1111.585,2357.486,4180.504,1664.585,666.976,329.966,3459.678,4440.022,1364.337,4046.099
01/01/2022 22:00:00,5113.751,622.050,748.931,142.139,287.690,2400.836,525.653,1107.490,2339.925,4267.709,1655.649,666.000,340.240,3502.230,4438.437,1398.319,4096.958
01/01/2022 23:00:00,5201.610,660.238,764.254,145.839,293.353,2443.203,530.531,1162.628,2380.228,4366.270,1680.131,669.895,364.592,3583.862,4480.224,1457.696,4175.920
01/02/2022 00:00:00,5381.979,711.422,799.832,152.804,305.864,2554.953,553.623,1238.154,2459.612,4544.425,1751.606,685.358,394.782,3663.261,4588.206,1545.781,4335.853
01/02/2022 01:00:00,5475.115,731.010,786.205,152.465,308.674,2565.339,551.258,1228.528,2480.149,4633.975,1744.979,693.854,399.355,3799.114,4621.391,1592.713,4363.495
01/02/2022 02:00:00,5421.634,744.243,797.284,148.889,307.316,2518.350,537.499,1217.034,2455.975,4630.331,1704.137,683.422,400.552,3845.727,4634.997,1605.177,4331.425
01/02/2022 03:00:00,5383.884,751.651,780.124,145.537,302.998,2486.327,526.765,1215.334,2452.421,4626.434,1676.849,667.256,402.036,3863.367,4646.390,1612.647,4278.543
01/02/2022 04:00:00,5330.566,749.344,777.977,141.720,298.037,2445.262,513.292,1180.141,2423.264,4597.521,1637.863,665.167,397.195,3854.480,4606.783,1629.171,4200.626
01/02/2022 05:00:00,5246.293,739.155,772.571,136.034,291.370,2374.245,491.677,1148.610,2363.122,4537.767,1587.417,644.390,389.134,3784.605,4588.488,1602.090,4088.528
01/02/2022 06:00:00,5195.722,732.072,764.619,130.403,287.031,2303.849,475.064,1126.334,2300.724,4474.510,1542.167,619.363,380.515,3720.641,4527.033,1576.226,3980.338
